game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
6408,7,15,AllGrid,1,200,10,42,0,"Draw(CW,TEE)",57,4.02345
9639,2,15,AllGrid,1,200,10,42,42,"Hit(CW,4,TOUCH)",129,20.4296
1589,4,15,AllGrid,1,200,10,42,45,"Hit(CCW,10,WEAK)",69,6.6084
4707,7,15,AllGrid,1,200,10,42,39,"Hit(CCW,4,WEAK)",135,18.7622
9432,3,15,AllGrid,1,200,10,42,1,"Draw(CCW,TEE)",117,18.7255
7871,7,15,AllGrid,1,200,10,42,35,"Hit(CCW,0,WEAK)",151,31.852
6154,4,15,AllGrid,1,200,10,42,35,"Hit(CCW,12,WEAK)",59,4.31478
4511,3,15,AllGrid,1,200,10,42,3,"Draw(CCW,S0)",91,10.9535
3435,0,15,AllGrid,1,200,10,42,5,"Draw(CCW,S2)",119,17.8415
8154,1,15,AllGrid,1,200,10,42,1,"Draw(CCW,TEE)",69,5.17292
5567,2,15,AllGrid,1,200,10,42,0,"Draw(CW,TEE)",129,22.1924
7847,7,15,AllGrid,1,200,10,42,2,"Draw(CW,S0)",65,5.01522
7828,4,15,AllGrid,1,200,10,42,0,"Draw(CW,TEE)",139,32.9492
3058,3,14,AllGrid,1,200,10,42,34,"Hit(CW,9,WEAK)",14711,1260.41
9900,7,14,AllGrid,1,200,10,42,2,"Draw(CW,S0)",14891,1866.85
2630,2,14,AllGrid,1,200,10,42,0,"Draw(CW,TEE)",14515,844.651
2882,5,14,AllGrid,1,200,10,42,66,"Hit(CW,11,MIDDLE)",14524,1798.4
7977,6,14,AllGrid,1,200,10,42,46,"Hit(CW,3,MIDDLE)",14979,2008.87
4927,1,14,AllGrid,1,200,10,42,10,"Draw(CW,L0)",14467,1301.66
6215,2,14,AllGrid,1,200,10,42,54,"Hit(CW,11,WEAK)",14751,1573.79
3697,5,14,AllGrid,1,200,10,42,43,"Hit(CCW,11,TOUCH)",14630,1460.12
6622,3,14,AllGrid,1,200,10,42,36,"Hit(CW,7,MIDDLE)",14936,1423.46
5422,3,14,AllGrid,1,200,10,42,32,"Hit(CW,11,TOUCH)",14584,1157.36
529,5,14,AllGrid,1,200,10,42,52,"Hit(CW,13,TOUCH)",15011,1209.76
7054,4,14,AllGrid,1,200,10,42,33,"Hit(CCW,5,TOUCH)",14865,1163.06
9240,0,14,AllGrid,1,200,10,42,19,"Draw(CCW,L4)",14626,1088.34
6303,3,13,AllGrid,1,200,10,42,3,"Draw(CCW,S0)",29610,1538.44
2760,1,13,AllGrid,1,200,10,42,65,"Hit(CCW,10,WEAK)",29604,2147
7738,2,13,AllGrid,1,200,10,42,68,"Hit(CW,6,STRONG)",29465,2929.63
4004,6,13,AllGrid,1,200,10,42,74,"Hit(CW,8,WEAK)",29186,2869.63
1546,0,13,AllGrid,1,200,10,42,6,"Draw(CW,S4)",29541,1982.08
1255,4,13,AllGrid,1,200,10,42,0,"Draw(CW,TEE)",29372,2314.98
2661,7,13,AllGrid,1,200,10,42,10,"Draw(CW,L0)",29115,2102.52
8474,4,13,AllGrid,1,200,10,42,35,"Hit(CCW,8,WEAK)",30125,1659.18
9578,3,13,AllGrid,1,200,10,42,42,"Hit(CW,6,TOUCH)",29582,2819.71
6461,7,13,AllGrid,1,200,10,42,54,"Hit(CW,6,WEAK)",29406,2367.31
4362,3,13,AllGrid,1,200,10,42,39,"Hit(CCW,0,STRONG)",29499,2894.6
8711,2,13,AllGrid,1,200,10,42,67,"Hit(CCW,10,MIDDLE)",29166,2776.41
9826,2,13,AllGrid,1,200,10,42,36,"Hit(CW,10,MIDDLE)",30892,1455.41
8421,6,12,AllGrid,1,200,10,42,40,"Freeze(CW,9)",44126,2419.27
524,5,12,AllGrid,1,200,10,42,10,"Draw(CW,L0)",44169,2591.28
2525,3,12,AllGrid,1,200,10,42,6,"Draw(CW,S4)",43910,2655.19
9771,3,12,AllGrid,1,200,10,42,49,"PostGuard(CCW,10,0)",43542,2333.5
239,3,12,AllGrid,1,200,10,42,6,"Draw(CW,S4)",43636,2801.2
5828,2,12,AllGrid,1,200,10,42,6,"Draw(CW,S4)",43330,3008.99
1804,7,12,AllGrid,1,200,10,42,1,"Draw(CCW,TEE)",44260,2363.86
3588,5,12,AllGrid,1,200,10,42,11,"Draw(CCW,L0)",43664,3005.38
994,7,12,AllGrid,1,200,10,42,37,"Hit(CCW,11,MIDDLE)",44351,2399.28
3229,1,12,AllGrid,1,200,10,42,3,"Draw(CCW,S0)",44071,2898.93
5459,0,12,AllGrid,1,200,10,42,41,"Freeze(CCW,11)",44309,2352.94
1482,1,12,AllGrid,1,200,10,42,3,"Draw(CCW,S0)",43540,2799.65
1109,5,12,AllGrid,1,200,10,42,62,"Hit(CW,9,TOUCH)",43825,3574.5
