game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda
5392,3,13,Proposed,3,200,10,46,86,"Hit(CW,10,MIDDLE)",20191,2545.44,0
4262,4,2,Proposed,3,200,10,46,44,"PostGuard(CW,0,1)",168248,10871.4,0
6230,1,12,Proposed,3,200,10,46,36,"Hit(CW,11,MIDDLE)",20606,1435.93,0
3543,4,7,Proposed,3,200,10,46,37,"Hit(CCW,2,MIDDLE)",96038,6198.2,0
1784,6,5,Proposed,3,200,10,46,0,"Draw(CW,TEE)",130772,9264.85,0
4905,4,14,Proposed,3,200,10,46,11,"Draw(CCW,L0)",1996,221.235,0
3837,2,10,Proposed,3,200,10,46,34,"Hit(CW,7,WEAK)",56307,4299.93,0
2854,0,15,Proposed,3,200,10,46,0,"Draw(CW,TEE)",103,12.7616,0
1221,1,10,Proposed,3,200,10,46,77,"Hit(CCW,9,MIDDLE)",62865,5563.73,0
7301,6,14,Proposed,3,200,10,46,51,"Freeze(CCW,3)",4124,590.984,0
5248,0,3,Proposed,3,200,10,46,16,"Draw(CW,L3)",153559,9865.02,0
2545,3,15,Proposed,3,200,10,46,0,"Draw(CW,TEE)",61,5.93141,0
6335,1,11,Proposed,3,200,10,46,37,"Hit(CCW,6,MIDDLE)",36919,2546.32,0
8275,4,5,Proposed,3,200,10,46,46,"Hit(CW,2,MIDDLE)",128270,8931.64,0
963,5,13,Proposed,3,200,10,46,45,"Hit(CCW,10,WEAK)",14622,1636.26,0
176,5,11,Proposed,3,200,10,46,55,"Hit(CCW,8,WEAK)",48714,4336.58,0
2199,1,13,Proposed,3,200,10,46,76,"Hit(CW,10,MIDDLE)",20258,2511.67,0
8298,3,11,Proposed,3,200,10,46,35,"Hit(CCW,0,WEAK)",48903,4613.19,0
6729,2,14,Proposed,3,200,10,46,6,"Draw(CW,S4)",3804,518.666,0
8119,5,4,Proposed,3,200,10,46,57,"PostGuard(CCW,0,2)",143184,9880.13,0
8189,0,14,Proposed,3,200,10,46,37,"Hit(CCW,13,MIDDLE)",802,84.7358,0
9791,0,8,Proposed,3,200,10,46,37,"Hit(CCW,7,MIDDLE)",83170,5548.23,0
5487,5,5,Proposed,3,200,10,46,6,"Draw(CW,S4)",129908,9128.52,0
4950,0,15,Proposed,3,200,10,46,57,"PostGuard(CCW,5,2)",71,7.50129,0
9143,3,7,Proposed,3,200,10,46,2,"Draw(CW,S0)",100804,7267.59,0
4517,4,13,Proposed,3,200,10,46,66,"Hit(CW,8,MIDDLE)",24322,3021.83,0
2994,5,10,Proposed,3,200,10,46,77,"Hit(CCW,9,MIDDLE)",62833,5277.24,0
961,6,13,Proposed,3,200,10,46,57,"Hit(CCW,4,MIDDLE)",23299,2886.86,0
1566,1,3,Proposed,3,200,10,46,6,"Draw(CW,S4)",156394,10360.9,0
1686,6,15,Proposed,3,200,10,46,0,"Draw(CW,TEE)",49,4.94721,0
1201,0,6,Proposed,3,200,10,46,43,"Hit(CCW,5,TOUCH)",109105,7118.05,0
5494,4,5,Proposed,3,200,10,46,73,"PostGuard(CCW,3,2)",132243,9413.97,0
2492,4,15,Proposed,3,200,10,46,0,"Draw(CW,TEE)",75,8.46297,0
8959,1,11,Proposed,3,200,10,46,56,"Hit(CW,8,MIDDLE)",44780,3778.49,0
