game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda
5392,3,13,RandomK,3,200,10,42,59,"Hit(CCW,4,STRONG)",25188,1813.81,0
4262,4,2,RandomK,3,200,10,42,38,"Hit(CW,1,STRONG)",168119,6063,0
6230,1,12,RandomK,3,200,10,42,34,"Hit(CW,11,WEAK)",18661,717.954,0
3543,4,7,RandomK,3,200,10,42,10,"Draw(CW,L0)",94565,3492,0
1784,6,5,RandomK,3,200,10,42,50,"Freeze(CW,2)",130454,5092.66,0
4905,4,14,RandomK,3,200,10,42,58,"Hit(CW,9,STRONG)",1999,127.709,0
3837,2,10,RandomK,3,200,10,42,34,"Hit(CW,7,WEAK)",55856,2315.34,0
2854,0,15,RandomK,3,200,10,42,57,"Hit(CCW,12,MIDDLE)",103,6.85598,0
1221,1,10,RandomK,3,200,10,42,75,"Hit(CCW,9,WEAK)",64752,3216.68,0
7301,6,14,RandomK,3,200,10,42,3,"Draw(CCW,S0)",4078,308.009,0
5248,0,3,RandomK,3,200,10,42,14,"Draw(CW,L2)",153380,5544.99,0
2545,3,15,RandomK,3,200,10,42,1,"Draw(CCW,TEE)",61,3.51685,0
6335,1,11,RandomK,3,200,10,42,38,"Hit(CW,6,STRONG)",34569,1303.71,0
8275,4,5,RandomK,3,200,10,42,47,"Hit(CCW,2,MIDDLE)",128679,4913.53,0
963,5,13,RandomK,3,200,10,42,59,"PostGuard(CCW,5,0)",16178,1027.71,0
176,5,11,RandomK,3,200,10,42,29,"PreGuard(CCW,G4)",50835,2559.22,0
2199,1,13,RandomK,3,200,10,42,79,"Hit(CCW,10,STRONG)",13043,905.801,0
8298,3,11,RandomK,3,200,10,42,62,"Hit(CW,6,TOUCH)",54926,2986.49,0
6729,2,14,RandomK,3,200,10,42,6,"Draw(CW,S4)",3996,298.719,0
8119,5,4,RandomK,3,200,10,42,37,"Hit(CCW,1,MIDDLE)",143013,5416.1,0
8189,0,14,RandomK,3,200,10,42,7,"Draw(CCW,S4)",818,49.8249,0
9791,0,8,RandomK,3,200,10,42,36,"Hit(CW,7,MIDDLE)",82631,3076.9,0
5487,5,5,RandomK,3,200,10,42,24,"Draw(CW,L7)",128618,5003.89,0
4950,0,15,RandomK,3,200,10,42,5,"Draw(CCW,S2)",71,4.3003,0
9143,3,7,RandomK,3,200,10,42,3,"Draw(CCW,S0)",104210,4249.55,0
4517,4,13,RandomK,3,200,10,42,33,"Hit(CCW,2,TOUCH)",28143,2020.61,0
2994,5,10,RandomK,3,200,10,42,37,"Hit(CCW,1,MIDDLE)",63331,2986.43,0
961,6,13,RandomK,3,200,10,42,38,"Hit(CW,0,STRONG)",17041,1214.48,0
1566,1,3,RandomK,3,200,10,42,42,"Hit(CW,2,TOUCH)",155358,5843.26,0
1686,6,15,RandomK,3,200,10,42,0,"Draw(CW,TEE)",49,2.82246,0
1201,0,6,RandomK,3,200,10,42,7,"Draw(CCW,S4)",108961,3927.83,0
5494,4,5,RandomK,3,200,10,42,37,"Hit(CCW,0,MIDDLE)",133605,5382.9,0
2492,4,15,RandomK,3,200,10,42,55,"Hit(CCW,12,WEAK)",75,4.67871,0
8959,1,11,RandomK,3,200,10,42,58,"Hit(CW,8,STRONG)",50425,2600.33,0
1671,0,15,RandomK,3,200,10,42,76,"Hit(CW,12,MIDDLE)",117,8.07203,0
1385,7,11,RandomK,3,200,10,42,79,"PostGuard(CCW,5,0)",48608,2347.21,0
6872,1,14,RandomK,3,200,10,42,88,"Hit(CW,13,STRONG)",3958,302.851,0
8785,1,4,RandomK,3,200,10,42,29,"PreGuard(CCW,G4)",138612,4995.19,0
1835,0,15,RandomK,3,200,10,42,59,"Hit(CCW,14,STRONG)",69,4.32997,0
6216,7,8,RandomK,3,200,10,42,16,"Draw(CW,L3)",84587,3184.57,0
8471,6,5,RandomK,3,200,10,42,0,"Draw(CW,TEE)",130600,5146.45,0
256,3,12,RandomK,3,200,10,42,45,"Hit(CCW,11,WEAK)",27351,1322.3,0
5778,2,9,RandomK,3,200,10,42,63,"Hit(CCW,6,TOUCH)",72990,3172.55,0
6320,4,15,RandomK,3,200,10,42,47,"Hit(CCW,8,MIDDLE)",103,6.58857,0
1638,4,11,RandomK,3,200,10,42,2,"Draw(CW,S0)",48067,2338.7,0
2310,6,15,RandomK,3,200,10,42,55,"Hit(CCW,6,WEAK)",135,9.30985,0
7921,5,4,RandomK,3,200,10,42,47,"PostGuard(CCW,2,2)",138744,5028.97,0
1361,1,12,RandomK,3,200,10,42,53,"PostGuard(CCW,10,0)",25130,1141.58,0
5041,1,8,RandomK,3,200,10,42,42,"PostGuard(CW,4,0)",83122,3136.7,0
5033,7,5,RandomK,3,200,10,42,35,"Hit(CCW,0,WEAK)",129668,5039.4,0
5022,1,15,RandomK,3,200,10,42,4,"Draw(CW,S2)",89,5.94952,0
9907,7,9,RandomK,3,200,10,42,35,"Hit(CCW,4,WEAK)",70494,2752.79,0
8627,2,12,RandomK,3,200,10,42,87,"PostGuard(CCW,6,1)",35456,1999.01,0
1641,6,10,RandomK,3,200,10,42,81,"Freeze(CCW,9)",66847,3470.59,0
7249,2,15,RandomK,3,200,10,42,1,"Draw(CCW,TEE)",139,9.98837,0
4837,7,2,RandomK,3,200,10,42,43,"PostGuard(CCW,0,0)",167852,6085.49,0
1039,2,15,RandomK,3,200,10,42,34,"Hit(CW,14,WEAK)",43,2.47514,0
7846,3,10,RandomK,3,200,10,42,11,"Draw(CCW,L0)",52381,2089.28,0
5246,2,5,RandomK,3,200,10,42,44,"Hit(CW,2,WEAK)",128319,4993.17,0
4166,2,12,RandomK,3,200,10,42,43,"Hit(CCW,9,STRONG)",27881,1351,0
6533,4,6,RandomK,3,200,10,42,28,"PreGuard(CW,G4)",117942,4890.82,0
5721,0,12,RandomK,3,200,10,42,41,"Freeze(CCW,1)",43485,2632.84,0
4463,7,9,RandomK,3,200,10,42,57,"Hit(CCW,4,MIDDLE)",77942,3528.34,0
5606,2,14,RandomK,3,200,10,42,78,"Hit(CW,9,STRONG)",3711,270.326,0
1123,4,3,RandomK,3,200,10,42,37,"Hit(CCW,0,MIDDLE)",152722,5549.71,0
8113,3,15,RandomK,3,200,10,42,42,"Hit(CW,10,TOUCH)",69,4.29551,0
716,6,7,RandomK,3,200,10,42,34,"Hit(CW,4,WEAK)",95400,3506.41,0
459,3,5,RandomK,3,200,10,42,45,"Hit(CCW,2,WEAK)",126168,4764.68,0
9287,7,12,RandomK,3,200,10,42,42,"Hit(CW,11,STRONG)",25470,1147.98,0
5647,1,10,RandomK,3,200,10,42,85,"PostGuard(CCW,8,0)",64098,2917.99,0
4562,4,13,RandomK,3,200,10,42,74,"Hit(CW,8,WEAK)",23370,1650.54,0
6201,5,11,RandomK,3,200,10,42,62,"Hit(CW,6,TOUCH)",50092,2562.63,0
9166,3,14,RandomK,3,200,10,42,36,"Hit(CW,1,MIDDLE)",3579,265.582,0
8703,4,3,RandomK,3,200,10,42,36,"Hit(CW,0,MIDDLE)",150939,5296.91,0
1616,0,14,RandomK,3,200,10,42,37,"Hit(CCW,7,MIDDLE)",968,58.9325,0
5809,3,9,RandomK,3,200,10,42,48,"Hit(CW,8,STRONG)",65861,2433.54,0
4651,6,5,RandomK,3,200,10,42,3,"Draw(CCW,S0)",130918,5109.68,0
8894,2,15,RandomK,3,200,10,42,2,"Draw(CW,S0)",79,5.03843,0
2369,6,9,RandomK,3,200,10,42,50,"Freeze(CW,2)",72811,3031.18,0
1083,7,15,RandomK,3,200,10,42,4,"Draw(CW,S2)",103,6.79605,0
366,3,11,RandomK,3,200,10,42,34,"Hit(CW,0,WEAK)",54730,2980.47,0
6354,2,15,RandomK,3,200,10,42,2,"Draw(CW,S0)",151,10.9124,0
9260,7,2,RandomK,3,200,10,42,0,"Draw(CW,TEE)",167424,6092.57,0
6267,4,12,RandomK,3,200,10,42,0,"Draw(CW,TEE)",22103,931.563,0
1158,6,8,RandomK,3,200,10,42,26,"PreGuard(CW,G3)",84855,3275.24,0
6520,1,5,RandomK,3,200,10,42,19,"Draw(CCW,L4)",131164,5268.75,0
2099,0,14,RandomK,3,200,10,42,1,"Draw(CCW,TEE)",1813,116.724,0
4892,6,10,RandomK,3,200,10,42,59,"Hit(CCW,5,STRONG)",58962,2648.32,0
7859,3,14,RandomK,3,200,10,42,10,"Draw(CW,L0)",3514,255.213,0
2084,7,10,RandomK,3,200,10,42,15,"Draw(CCW,L2)",69024,3569.25,0
5335,1,14,RandomK,3,200,10,42,108,"PostGuard(CW,2,0)",4387,340.363,0
5272,2,4,RandomK,3,200,10,42,49,"Hit(CCW,3,STRONG)",138606,5071.05,0
5472,3,13,RandomK,3,200,10,42,38,"Hit(CW,4,STRONG)",6975,432.889,0
4526,5,9,RandomK,3,200,10,42,46,"Hit(CW,6,MIDDLE)",68347,2687.61,0
6392,2,5,RandomK,3,200,10,42,38,"Hit(CW,0,STRONG)",131092,5191.81,0
1255,4,13,RandomK,3,200,10,42,65,"Hit(CCW,12,WEAK)",12544,823.366,0
5259,3,8,RandomK,3,200,10,42,10,"Draw(CW,L0)",91756,4119.21,0
7905,3,15,RandomK,3,200,10,42,59,"Hit(CCW,10,STRONG)",103,6.73623,0
4159,5,11,RandomK,3,200,10,42,50,"Freeze(CW,6)",51486,2832.69,0
2788,5,13,RandomK,3,200,10,42,95,"Hit(CCW,12,WEAK)",30783,2291.94,0
4360,7,4,RandomK,3,200,10,42,46,"Hit(CW,3,MIDDLE)",137625,5071.04,0
8248,7,13,RandomK,3,200,10,42,10,"Draw(CW,L0)",7803,474.627,0
2081,5,9,RandomK,3,200,10,42,45,"Hit(CCW,8,WEAK)",65223,2369.36,0
1265,4,5,RandomK,3,200,10,42,43,"Hit(CCW,2,TOUCH)",128333,4944.2,0
3677,7,15,RandomK,3,200,10,42,54,"Hit(CW,14,WEAK)",75,4.59838,0
477,2,10,RandomK,3,200,10,42,7,"Draw(CCW,S4)",59627,2624.22,0
8462,7,13,RandomK,3,200,10,42,61,"Freeze(CCW,8)",25935,1785.78,0
3186,1,11,RandomK,3,200,10,42,49,"Hit(CCW,2,STRONG)",43572,2137.53,0
8936,4,15,RandomK,3,200,10,42,10,"Draw(CW,L0)",145,10.633,0
966,6,3,RandomK,3,200,10,42,8,"Draw(CW,S6)",153405,5555.12,0
232,1,13,RandomK,3,200,10,42,1,"Draw(CCW,TEE)",8335,510.262,0
3968,6,10,RandomK,3,200,10,42,43,"PostGuard(CCW,8,0)",50524,1862.91,0
2440,2,5,RandomK,3,200,10,42,7,"Draw(CCW,S4)",130257,5061.59,0
1624,6,15,RandomK,3,200,10,42,9,"Draw(CCW,S6)",91,5.838,0
9851,7,8,RandomK,3,200,10,42,68,"PostGuard(CW,4,0)",86254,3649.35,0
9879,2,15,RandomK,3,200,10,42,5,"Draw(CCW,S2)",117,8.18387,0
9832,1,9,RandomK,3,200,10,42,58,"Hit(CW,4,STRONG)",78101,3647.37,0
4221,2,14,RandomK,3,200,10,42,29,"PreGuard(CCW,G4)",4209,317.919,0
1999,2,5,RandomK,3,200,10,42,49,"Hit(CCW,4,STRONG)",124558,4503.84,0
99,4,13,RandomK,3,200,10,42,54,"Freeze(CW,12)",7595,464.628,0
964,0,8,RandomK,3,200,10,42,49,"Hit(CCW,5,STRONG)",79504,2895.76,0
6357,7,5,RandomK,3,200,10,42,44,"Hit(CW,2,WEAK)",131425,5191.06,0
632,7,12,RandomK,3,200,10,42,1,"Draw(CCW,TEE)",27308,1392.3,0
3130,2,11,RandomK,3,200,10,42,68,"Hit(CW,10,STRONG)",43916,2067.6,0
2941,4,13,RandomK,3,200,10,42,59,"Hit(CCW,6,STRONG)",24659,1704.32,0
6374,0,11,RandomK,3,200,10,42,49,"Hit(CCW,4,STRONG)",43917,2085.07,0
156,7,14,RandomK,3,200,10,42,55,"Hit(CCW,5,WEAK)",4325,331.831,0
1570,1,4,RandomK,3,200,10,42,18,"Draw(CW,L4)",138644,5051.32,0
7117,6,12,RandomK,3,200,10,42,37,"Hit(CCW,11,MIDDLE)",20382,829.117,0
6164,7,6,RandomK,3,200,10,42,15,"Draw(CCW,L2)",109896,3983.71,0
4376,5,5,RandomK,3,200,10,42,45,"Hit(CCW,2,WEAK)",129858,5100.07,0
4444,0,12,RandomK,3,200,10,42,11,"Draw(CCW,L0)",27782,1363.96,0
5083,5,6,RandomK,3,200,10,42,34,"Hit(CW,1,WEAK)",118685,4952.31,0
894,4,13,RandomK,3,200,10,42,54,"Hit(CW,6,STRONG)",22353,1474.8,0
8445,1,11,RandomK,3,200,10,42,32,"Hit(CW,4,TOUCH)",50607,2611.69,0
7871,7,15,RandomK,3,200,10,42,35,"Hit(CCW,0,WEAK)",151,11.8656,0
8198,0,4,RandomK,3,200,10,42,54,"PostGuard(CW,2,1)",141055,5211.81,0
6829,6,13,RandomK,3,200,10,42,33,"Hit(CCW,6,TOUCH)",6774,408.747,0
4702,2,8,RandomK,3,200,10,42,3,"Draw(CCW,S0)",79964,2952.17,0
4058,3,5,RandomK,3,200,10,42,44,"Hit(CW,2,WEAK)",130227,4999.94,0
7591,4,13,RandomK,3,200,10,42,87,"PostGuard(CCW,11,1)",21056,1367.72,0
1445,7,8,RandomK,3,200,10,42,36,"Hit(CW,7,TOUCH)",85320,3360.45,0
5373,5,13,RandomK,3,200,10,42,7,"Draw(CCW,S4)",21180,1438.44,0
5423,3,9,RandomK,3,200,10,42,11,"Draw(CCW,L0)",79144,3723.07,0
1644,5,15,RandomK,3,200,10,42,3,"Draw(CCW,S0)",135,9.97424,0
6839,5,3,RandomK,3,200,10,42,2,"Draw(CW,S0)",153009,5550.33,0
1063,2,15,RandomK,3,200,10,42,4,"Draw(CW,S2)",55,3.10712,0
3774,5,6,RandomK,3,200,10,42,43,"Hit(CCW,5,TOUCH)",115522,4472.01,0
7844,2,5,RandomK,3,200,10,42,47,"Hit(CCW,2,MIDDLE)",129485,4927.15,0
5770,5,13,RandomK,3,200,10,42,47,"Hit(CCW,4,MIDDLE)",16469,1094.71,0
