game_id,end,shot_num,method,seed,candidate_idx,cluster_id,is_representative,shot_type,label,e_score,e_sd,cluster_value,land_x,land_y,cluster_sd,cluster_value_risk,risk_lambda
5392,3,13,RandomK,42,3,0,1,"Draw","Draw(CCW,S0)",,,,,,,,0
5392,3,13,RandomK,42,17,1,1,"Draw","Draw(CCW,L3)",,,,,,,,0
5392,3,13,RandomK,42,22,2,1,"Draw","Draw(CW,L6)",,,,,,,,0
5392,3,13,RandomK,42,43,3,1,"Hit","Hit(CCW,2,TOUCH)",,,,,,,,0
5392,3,13,RandomK,42,45,4,1,"Hit","Hit(CCW,2,WEAK)",,,,,,,,0
5392,3,13,RandomK,42,54,5,1,"Hit","Hit(CW,4,WEAK)",,,,,,,,0
5392,3,13,RandomK,42,58,6,1,"Hit","Hit(CW,4,STRONG)",,,,,,,,0
5392,3,13,RandomK,42,59,7,1,"Hit","Hit(CCW,4,STRONG)",,,,,,,,0
5392,3,13,RandomK,42,61,8,1,"Freeze","Freeze(CCW,4)",,,,,,,,0
5392,3,13,RandomK,42,63,9,1,"Hit","Hit(CCW,6,TOUCH)",,,,,,,,0
5392,3,13,RandomK,42,73,10,1,"Hit","Hit(CCW,8,TOUCH)",,,,,,,,0
5392,3,13,RandomK,42,84,11,1,"Hit","Hit(CW,10,WEAK)",,,,,,,,0
5392,3,13,RandomK,42,90,12,1,"Freeze","Freeze(CW,10)",,,,,,,,0
5392,3,13,RandomK,42,92,13,1,"PostGuard","PostGuard(CW,1,0)",,,,,,,,0
5392,3,13,RandomK,42,94,14,1,"PostGuard","PostGuard(CW,1,1)",,,,,,,,0
5392,3,13,RandomK,42,96,15,1,"PostGuard","PostGuard(CW,1,2)",,,,,,,,0
5392,3,13,RandomK,42,98,16,1,"PostGuard","PostGuard(CW,3,0)",,,,,,,,0
5392,3,13,RandomK,42,100,17,1,"PostGuard","PostGuard(CW,3,1)",,,,,,,,0
5392,3,13,RandomK,42,104,18,1,"PostGuard","PostGuard(CW,5,0)",,,,,,,,0
5392,3,13,RandomK,42,108,19,1,"PostGuard","PostGuard(CW,5,2)",,,,,,,,0
5392,3,13,RandomK,42,111,20,1,"PostGuard","PostGuard(CCW,7,0)",,,,,,,,0
5392,3,13,RandomK,42,112,21,1,"PostGuard","PostGuard(CW,7,1)",,,,,,,,0
5392,3,13,RandomK,42,116,22,1,"PostGuard","PostGuard(CW,9,0)",,,,,,,,0
5392,3,13,RandomK,42,117,23,1,"PostGuard","PostGuard(CCW,9,0)",,,,,,,,0
5392,3,13,RandomK,42,121,24,1,"PostGuard","PostGuard(CCW,9,2)",,,,,,,,0
5392,3,13,RandomK,42,122,25,1,"PostGuard","PostGuard(CW,11,0)",,,,,,,,0
5392,3,13,RandomK,42,126,26,1,"PostGuard","PostGuard(CW,11,2)",,,,,,,,0
4262,4,2,RandomK,42,6,0,1,"Draw","Draw(CW,S4)",,,,,,,,0
4262,4,2,RandomK,42,9,1,1,"Draw","Draw(CCW,S6)",,,,,,,,0
4262,4,2,RandomK,42,12,2,1,"Draw","Draw(CW,L1)",,,,,,,,0
4262,4,2,RandomK,42,14,3,1,"Draw","Draw(CW,L2)",,,,,,,,0
4262,4,2,RandomK,42,18,4,1,"Draw","Draw(CW,L4)",,,,,,,,0
4262,4,2,RandomK,42,32,5,1,"Hit","Hit(CW,1,TOUCH)",,,,,,,,0
4262,4,2,RandomK,42,34,6,1,"Hit","Hit(CW,1,WEAK)",,,,,,,,0
4262,4,2,RandomK,42,38,7,1,"Hit","Hit(CW,1,STRONG)",,,,,,,,0
4262,4,2,RandomK,42,39,8,1,"Hit","Hit(CCW,1,STRONG)",,,,,,,,0
4262,4,2,RandomK,42,45,9,1,"PostGuard","PostGuard(CCW,0,1)",,,,,,,,0
6230,1,12,RandomK,42,4,0,1,"Draw","Draw(CW,S2)",,,,,,,,0
6230,1,12,RandomK,42,17,1,1,"Draw","Draw(CCW,L3)",,,,,,,,0
6230,1,12,RandomK,42,18,2,1,"Draw","Draw(CW,L4)",,,,,,,,0
6230,1,12,RandomK,42,21,3,1,"Draw","Draw(CCW,L5)",,,,,,,,0
6230,1,12,RandomK,42,24,4,1,"Draw","Draw(CW,L7)",,,,,,,,0
6230,1,12,RandomK,42,25,5,1,"Draw","Draw(CCW,L7)",,,,,,,,0
6230,1,12,RandomK,42,27,6,1,"PreGuard","PreGuard(CCW,G3)",,,,,,,,0
6230,1,12,RandomK,42,34,7,1,"Hit","Hit(CW,11,WEAK)",,,,,,,,0
6230,1,12,RandomK,42,47,8,1,"PostGuard","PostGuard(CCW,8,2)",,,,,,,,0
