game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,AllGrid,1,200,10,43,48,"Hit(CW,3,STRONG)",14952,976.572
3926,6,11,AllGrid,1,200,10,43,39,"Hit(CCW,0,STRONG)",58014,2893.67
3883,1,14,AllGrid,1,200,10,43,0,"Draw(CW,TEE)",15642,516.13
9222,7,5,AllGrid,1,200,10,43,25,"Draw(CCW,L7)",148455,4883.1
7881,2,15,AllGrid,1,200,10,43,100,"PostGuard(CW,7,1)",234819,7833.38
6406,1,10,AllGrid,1,200,10,43,37,"Hit(CCW,7,MIDDLE)",73302,2589.67
8452,5,15,AllGrid,1,200,10,43,26,"PreGuard(CW,G3)",228302,7481.6
1028,6,15,AllGrid,1,200,10,43,98,"Hit(CW,12,STRONG)",229283,7578.82
2596,1,14,AllGrid,1,200,10,43,88,"Hit(CW,11,STRONG)",14790,915.487
4748,1,3,AllGrid,1,200,10,43,21,"Draw(CCW,L5)",176896,5992.39
9206,3,13,AllGrid,1,200,10,43,36,"Hit(CW,12,MIDDLE)",30427,1025.64
5859,1,6,AllGrid,1,200,10,43,41,"Freeze(CCW,1)",131863,4788.3
6871,4,5,AllGrid,1,200,10,43,7,"Draw(CCW,S4)",146191,5159.49
7163,3,13,AllGrid,1,200,10,43,69,"Hit(CCW,12,STRONG)",29266,1106.48
5807,0,8,AllGrid,1,200,10,43,41,"Freeze(CCW,3)",102337,3896
5567,2,15,AllGrid,1,200,10,43,55,"Hit(CCW,6,WEAK)",232818,7742
2507,3,11,AllGrid,1,200,10,43,62,"Hit(CW,8,STRONG)",58359,2468.37
7006,3,15,AllGrid,1,200,10,43,41,"Freeze(CCW,2)",234335,7775.97
1984,6,4,AllGrid,1,200,10,43,50,"Freeze(CW,3)",160540,5567.59
1845,7,14,AllGrid,1,200,10,43,43,"PostGuard(CCW,10,0)",14700,507.606
5780,2,6,AllGrid,1,200,10,43,34,"Hit(CW,5,WEAK)",132067,4464.2
8645,7,5,AllGrid,1,200,10,43,0,"Draw(CW,TEE)",147143,5338.44
6132,0,13,AllGrid,1,200,10,43,44,"Hit(CW,10,WEAK)",29519,1326.54
3339,4,10,AllGrid,1,200,10,43,50,"Freeze(CW,9)",72605,2647.7
3566,6,14,AllGrid,1,200,10,43,92,"PostGuard(CW,0,0)",14738,1077.89
5523,3,9,AllGrid,1,200,10,43,55,"Hit(CCW,4,WEAK)",87612,3717.05
7015,5,14,AllGrid,1,200,10,43,46,"Hit(CW,3,MIDDLE)",15042,934.908
743,7,3,AllGrid,1,200,10,43,23,"Draw(CCW,L6)",175530,6031.93
1014,4,15,AllGrid,1,200,10,43,3,"Draw(CCW,S0)",228705,7508.63
3900,0,10,AllGrid,1,200,10,43,40,"Freeze(CW,9)",72755,2516.46
4543,6,5,AllGrid,1,200,10,43,45,"Hit(CCW,2,WEAK)",147050,5195.24
9231,5,14,AllGrid,1,200,10,43,2,"Draw(CW,S0)",14791,720.218
1825,5,7,AllGrid,1,200,10,43,7,"Draw(CCW,S4)",116551,4295.31
4062,4,15,AllGrid,1,200,10,43,115,"PostGuard(CCW,13,2)",235110,7894.75
9882,2,11,AllGrid,1,200,10,43,46,"Hit(CW,4,MIDDLE)",58919,2692.63
2998,6,14,AllGrid,1,200,10,43,59,"Hit(CCW,5,STRONG)",14529,1001.68
1555,2,3,AllGrid,1,200,10,43,21,"Draw(CCW,L5)",176505,5985.54
4372,4,14,AllGrid,1,200,10,43,19,"Draw(CCW,L4)",14653,474.345
3732,7,7,AllGrid,1,200,10,43,39,"Hit(CCW,4,STRONG)",118980,3890.07
3858,5,5,AllGrid,1,200,10,43,0,"Draw(CW,TEE)",146293,5359.3
1938,0,14,AllGrid,1,200,10,43,48,"Hit(CW,11,STRONG)",14801,768.224
9112,3,9,AllGrid,1,200,10,43,34,"Hit(CW,2,WEAK)",87698,3263.6
4157,3,12,AllGrid,1,200,10,43,34,"Hit(CW,3,WEAK)",43340,2034.12
7373,1,11,AllGrid,1,200,10,43,41,"Freeze(CCW,2)",57554,2539.77
7173,4,15,AllGrid,1,200,10,43,17,"Draw(CCW,L3)",228593,7537.48
196,4,4,AllGrid,1,200,10,43,45,"PostGuard(CCW,2,1)",161650,5382.77
2630,2,14,AllGrid,1,200,10,43,0,"Draw(CW,TEE)",14623,530.999
5731,2,10,AllGrid,1,200,10,43,38,"Hit(CW,9,STRONG)",73246,2371.59
9518,4,5,AllGrid,1,200,10,43,37,"Hit(CCW,0,MIDDLE)",146968,5326.03
8211,7,12,AllGrid,1,200,10,43,70,"Freeze(CW,11)",44064,1664.63
