game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda,num_candidates,num_children
7977,6,14,ClusterValue,3,400,10,42,37,"Hit(CCW,1,MIDDLE)",8007,401.778,0,145,8
3926,6,11,ClusterValue,3,400,10,42,76,"Hit(CW,8,MIDDLE)",89891,4865.6,0,123,8
3883,1,14,ClusterValue,3,400,10,42,18,"Draw(CW,L4)",2742,84.9023,0,37,8
9222,7,5,ClusterValue,3,400,10,42,20,"Draw(CW,L5)",253500,11210.7,0,37,8
7881,2,15,ClusterValue,3,400,10,42,84,"Hit(CW,12,WEAK)",529,23.0241,0,129,8
6406,1,10,ClusterValue,3,400,10,42,0,"Draw(CW,TEE)",107550,4968.86,0,59,8
8452,5,15,ClusterValue,3,400,10,42,34,"Hit(CW,0,WEAK)",553,29.431,0,153,8
1028,6,15,ClusterValue,3,400,10,42,135,"PostGuard(CCW,11,1)",551,25.1559,0,151,8
2596,1,14,ClusterValue,3,400,10,42,76,"Hit(CW,9,MIDDLE)",7911,406.134,0,145,8
4748,1,3,ClusterValue,3,400,10,42,34,"Hit(CW,0,WEAK)",321996,14634.6,0,49,8
9206,3,13,ClusterValue,3,400,10,42,11,"Draw(CCW,L0)",10372,447.188,0,49,8
5859,1,6,ClusterValue,3,400,10,42,2,"Draw(CW,S0)",234382,11191.1,0,65,8
6871,4,5,ClusterValue,3,400,10,42,11,"Draw(CCW,L0)",269022,9767.39,0,71,8
7163,3,13,ClusterValue,3,400,10,42,64,"Hit(CW,12,WEAK)",19065,1043.78,0,85,8
5807,0,8,ClusterValue,3,400,10,42,34,"Hit(CW,3,WEAK)",181236,8855.81,0,81,8
5567,2,15,ClusterValue,3,400,10,42,0,"Draw(CW,TEE)",529,27.4436,0,129,8
2507,3,11,ClusterValue,3,400,10,42,40,"Hit(CW,4,MIDDLE)",84766,4117.26,0,107,8
7006,3,15,ClusterValue,3,400,10,42,0,"Draw(CW,TEE)",545,25.1646,0,145,8
1984,6,4,ClusterValue,3,400,10,42,44,"Hit(CW,3,WEAK)",294093,13631.7,0,59,8
1845,7,14,ClusterValue,3,400,10,42,50,"PostGuard(CW,12,1)",3665,122.146,0,55,8
5780,2,6,ClusterValue,3,400,10,42,38,"Hit(CW,5,STRONG)",228165,10354.4,0,49,8
8645,7,5,ClusterValue,3,400,10,42,35,"Hit(CCW,0,WEAK)",269373,12819.3,0,71,8
6132,0,13,ClusterValue,3,400,10,42,1,"Draw(CCW,TEE)",21891,1351.25,0,87,8
3339,4,10,ClusterValue,3,400,10,42,50,"Freeze(CW,9)",113014,4170.73,0,71,8
3566,6,14,ClusterValue,3,400,10,42,69,"Hit(CCW,9,STRONG)",7380,388.391,0,129,8
5523,3,9,ClusterValue,3,400,10,42,54,"Hit(CW,4,WEAK)",152493,7973.16,0,103,8
7015,5,14,ClusterValue,3,400,10,42,11,"Draw(CCW,L0)",8001,401.38,0,145,8
743,7,3,ClusterValue,3,400,10,42,20,"Draw(CW,L5)",321381,14884.7,0,55,8
1014,4,15,ClusterValue,3,400,10,42,10,"Draw(CW,L0)",461,16.4914,0,61,8
3900,0,10,ClusterValue,3,400,10,42,40,"Freeze(CW,9)",107078,4620.25,0,55,8
4543,6,5,ClusterValue,3,400,10,42,37,"Hit(CCW,0,MIDDLE)",269409,12673.7,0,71,8
9231,5,14,ClusterValue,3,400,10,42,45,"Hit(CCW,5,WEAK)",5848,247.379,0,101,8
1825,5,7,ClusterValue,3,400,10,42,10,"Draw(CW,L0)",206585,7791.23,0,77,8
4062,4,15,ClusterValue,3,400,10,42,35,"Hit(CCW,2,WEAK)",517,21.6627,0,117,8
9882,2,11,ClusterValue,3,400,10,42,46,"Hit(CW,4,MIDDLE)",90715,4913.35,0,109,8
2998,6,14,ClusterValue,3,400,10,42,59,"Hit(CCW,5,STRONG)",7969,457.675,0,145,8
1555,2,3,ClusterValue,3,400,10,42,5,"Draw(CCW,S2)",324748,11784,0,55,8
4372,4,14,ClusterValue,3,400,10,42,19,"Draw(CCW,L4)",3314,107.73,0,49,8
3732,7,7,ClusterValue,3,400,10,42,20,"Draw(CW,L5)",196025,8768.43,0,49,8
3858,5,5,ClusterValue,3,400,10,42,41,"Freeze(CCW,0)",272764,13564.7,0,75,8
1938,0,14,ClusterValue,3,400,10,42,47,"Hit(CCW,11,MIDDLE)",5713,318.61,0,93,8
9112,3,9,ClusterValue,3,400,10,42,55,"Hit(CCW,6,WEAK)",141118,6848.17,0,75,8
4157,3,12,ClusterValue,3,400,10,42,36,"Hit(CW,3,MIDDLE)",56113,3363.64,0,107,8
7373,1,11,ClusterValue,3,400,10,42,59,"Hit(CCW,6,STRONG)",86892,4739.65,0,103,8
7173,4,15,ClusterValue,3,400,10,42,135,"PostGuard(CCW,11,1)",551,34.667,0,151,8
196,4,4,ClusterValue,3,400,10,42,3,"Draw(CCW,S0)",291260,13531.9,0,49,8
2630,2,14,ClusterValue,3,400,10,42,10,"Draw(CW,L0)",3842,138.085,0,59,8
5731,2,10,ClusterValue,3,400,10,42,37,"Hit(CCW,9,MIDDLE)",102653,3520.89,0,43,8
9518,4,5,ClusterValue,3,400,10,42,34,"Hit(CW,0,WEAK)",269685,13160.8,0,71,8
8211,7,12,ClusterValue,3,400,10,42,70,"Freeze(CW,11)",47716,1885.3,0,79,8
5392,3,13,ClusterValue,3,400,10,42,57,"Hit(CCW,4,MIDDLE)",29760,2318.99,0,135,8
4262,4,2,ClusterValue,3,400,10,42,47,"PostGuard(CCW,0,2)",352541,16565.5,0,49,8
6230,1,12,ClusterValue,3,400,10,42,34,"Hit(CW,11,WEAK)",42003,2043.32,0,49,8
3543,4,7,ClusterValue,3,400,10,42,34,"Hit(CW,2,WEAK)",199172,9335.38,0,55,8
1784,6,5,ClusterValue,3,400,10,42,44,"Hit(CW,2,WEAK)",269414,9905.86,0,71,8
4905,4,14,ClusterValue,3,400,10,42,11,"Draw(CCW,L0)",5867,301.5,0,101,8
3837,2,10,ClusterValue,3,400,10,42,37,"Hit(CCW,7,MIDDLE)",112103,5662.16,0,71,8
2854,0,15,ClusterValue,3,400,10,42,92,"PostGuard(CW,11,1)",503,23.8347,0,103,8
1221,1,10,ClusterValue,3,400,10,42,66,"Hit(CW,7,MIDDLE)",125281,7058.85,0,113,8
7301,6,14,ClusterValue,3,400,10,42,128,"PostGuard(CW,8,1)",7954,416.335,0,145,8
5248,0,3,ClusterValue,3,400,10,42,17,"Draw(CCW,L3)",323036,15152.9,0,49,8
2545,3,15,ClusterValue,3,400,10,42,0,"Draw(CW,TEE)",461,21.3167,0,61,8
6335,1,11,ClusterValue,3,400,10,42,34,"Hit(CW,6,WEAK)",73838,3480.47,0,53,8
8275,4,5,ClusterValue,3,400,10,42,36,"Hit(CW,0,MIDDLE)",268889,9658.25,0,71,8
963,5,13,ClusterValue,3,400,10,42,10,"Draw(CW,L0)",21852,1143.05,0,89,8
176,5,11,ClusterValue,3,400,10,42,84,"PostGuard(CW,5,0)",88558,4978.75,0,97,8
2199,1,13,ClusterValue,3,400,10,42,57,"Hit(CCW,6,MIDDLE)",20499,1462.39,0,119,8
8298,3,11,ClusterValue,3,400,10,42,36,"Hit(CW,0,MIDDLE)",88711,3779.88,0,119,8
6729,2,14,ClusterValue,3,400,10,42,6,"Draw(CW,S4)",7698,377.311,0,135,8
8119,5,4,ClusterValue,3,400,10,42,3,"Draw(CCW,S0)",297432,11228.2,0,65,8
8189,0,14,ClusterValue,3,400,10,42,35,"Hit(CCW,13,WEAK)",3678,172.448,0,55,8
9791,0,8,ClusterValue,3,400,10,42,35,"Hit(CCW,7,WEAK)",170021,8009.76,0,55,8
5487,5,5,ClusterValue,3,400,10,42,6,"Draw(CW,S4)",268884,13264.5,0,71,8
4950,0,15,ClusterValue,3,400,10,42,35,"Hit(CCW,12,WEAK)",471,19.8941,0,71,8
9143,3,7,ClusterValue,3,400,10,42,6,"Draw(CW,S4)",209812,9887.6,0,81,8
4517,4,13,ClusterValue,3,400,10,42,69,"Hit(CCW,8,STRONG)",29419,2322.1,0,123,8
2994,5,10,ClusterValue,3,400,10,42,45,"Hit(CCW,3,WEAK)",124592,7021.44,0,113,8
961,6,13,ClusterValue,3,400,10,42,66,"Hit(CW,6,MIDDLE)",26118,1982.98,0,139,8
1566,1,3,ClusterValue,3,400,10,42,11,"Draw(CCW,L0)",325592,15613.2,0,59,8
1686,6,15,ClusterValue,3,400,10,42,0,"Draw(CW,TEE)",449,18.6781,0,49,8
