game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,ScoreScreen,3,200,10,46,46,"Hit(CW,3,MIDDLE)",3764,547.27
3926,6,11,ScoreScreen,3,200,10,46,39,"Hit(CCW,0,STRONG)",43259,3128.62
3883,1,14,ScoreScreen,3,200,10,46,19,"Draw(CCW,L4)",1076,52.0131
9222,7,5,ScoreScreen,3,200,10,46,16,"Draw(CW,L3)",125894,5952.24
7881,2,15,ScoreScreen,3,200,10,46,84,"Hit(CW,12,WEAK)",129,16.7976
6406,1,10,ScoreScreen,3,200,10,46,50,"Freeze(CW,9)",53285,3142.1
8452,5,15,ScoreScreen,3,200,10,46,34,"Hit(CW,0,WEAK)",153,29.4009
1028,6,15,ScoreScreen,3,200,10,46,0,"Draw(CW,TEE)",151,29.6066
2596,1,14,ScoreScreen,3,200,10,46,88,"Hit(CW,11,STRONG)",3794,524.861
4748,1,3,ScoreScreen,3,200,10,46,4,"Draw(CW,S2)",162365,7858.03
9206,3,13,ScoreScreen,3,200,10,46,35,"Hit(CCW,12,WEAK)",5201,339.17
5859,1,6,ScoreScreen,3,200,10,46,41,"Freeze(CCW,1)",119567,6549.47
6871,4,5,ScoreScreen,3,200,10,46,67,"PostGuard(CCW,5,1)",136951,7261.88
7163,3,13,ScoreScreen,3,200,10,46,68,"Hit(CW,12,STRONG)",6273,473.691
5807,0,8,ScoreScreen,3,200,10,46,32,"Hit(CW,3,TOUCH)",92821,5593.72
5567,2,15,ScoreScreen,3,200,10,46,0,"Draw(CW,TEE)",129,22.229
2507,3,11,ScoreScreen,3,200,10,46,60,"Hit(CW,8,MIDDLE)",41860,2743.37
7006,3,15,ScoreScreen,3,200,10,46,0,"Draw(CW,TEE)",145,30.7138
1984,6,4,ScoreScreen,3,200,10,46,15,"Draw(CCW,L2)",149919,7803.34
1845,7,14,ScoreScreen,3,200,10,46,48,"PostGuard(CW,12,0)",1551,90.0054
5780,2,6,ScoreScreen,3,200,10,46,38,"Hit(CW,5,STRONG)",116456,5784.33
8645,7,5,ScoreScreen,3,200,10,46,16,"Draw(CW,L3)",137620,7324.98
6132,0,13,ScoreScreen,3,200,10,46,3,"Draw(CCW,S0)",12032,1150.31
3339,4,10,ScoreScreen,3,200,10,46,50,"Freeze(CW,9)",56961,3254.51
3566,6,14,ScoreScreen,3,200,10,46,76,"Hit(CW,11,MIDDLE)",3534,564.988
5523,3,9,ScoreScreen,3,200,10,46,22,"Draw(CW,L6)",80442,5902.74
7015,5,14,ScoreScreen,3,200,10,46,46,"Hit(CW,3,MIDDLE)",3585,526.21
743,7,3,ScoreScreen,3,200,10,46,34,"Hit(CW,0,WEAK)",162973,7832.33
1014,4,15,ScoreScreen,3,200,10,46,10,"Draw(CW,L0)",61,4.43629
3900,0,10,ScoreScreen,3,200,10,46,52,"PostGuard(CW,8,2)",52330,2851.92
4543,6,5,ScoreScreen,3,200,10,46,45,"Hit(CCW,2,WEAK)",136666,7163.92
9231,5,14,ScoreScreen,3,200,10,46,2,"Draw(CW,S0)",2760,273.17
1825,5,7,ScoreScreen,3,200,10,46,37,"Hit(CCW,2,MIDDLE)",105673,5962.04
4062,4,15,ScoreScreen,3,200,10,46,35,"Hit(CCW,2,WEAK)",117,18.337
9882,2,11,ScoreScreen,3,200,10,46,46,"Hit(CW,4,MIDDLE)",44831,3426.61
2998,6,14,ScoreScreen,3,200,10,46,57,"Hit(CCW,5,MIDDLE)",3704,570.868
1555,2,3,ScoreScreen,3,200,10,46,38,"Hit(CW,0,STRONG)",162964,7847.58
4372,4,14,ScoreScreen,3,200,10,46,19,"Draw(CCW,L4)",1218,60.4425
3732,7,7,ScoreScreen,3,200,10,46,34,"Hit(CW,4,WEAK)",100199,4797.9
3858,5,5,ScoreScreen,3,200,10,46,42,"Hit(CW,2,TOUCH)",138705,7817.69
1938,0,14,ScoreScreen,3,200,10,46,56,"Hit(CW,13,MIDDLE)",2355,244.326
9112,3,9,ScoreScreen,3,200,10,46,39,"Hit(CCW,2,STRONG)",70821,3870.74
4157,3,12,ScoreScreen,3,200,10,46,39,"Hit(CCW,3,STRONG)",24572,1827.94
7373,1,11,ScoreScreen,3,200,10,46,57,"Hit(CCW,6,MIDDLE)",47197,3468.71
7173,4,15,ScoreScreen,3,200,10,46,0,"Draw(CW,TEE)",151,43.3904
196,4,4,ScoreScreen,3,200,10,46,29,"PreGuard(CCW,G4)",144576,6970.8
2630,2,14,ScoreScreen,3,200,10,46,2,"Draw(CW,S0)",1652,105.144
5731,2,10,ScoreScreen,3,200,10,46,36,"Hit(CW,9,MIDDLE)",50480,2418.57
9518,4,5,ScoreScreen,3,200,10,46,35,"Hit(CCW,0,WEAK)",138018,7336.7
8211,7,12,ScoreScreen,3,200,10,46,45,"Hit(CCW,5,WEAK)",25628,1720.72
