game_id,end,shot_num,team,remaining,has_hammer,phase_shot,phase_r,n_stones,n_stones_bin,n_my,n_op,n_my_house,n_op_house,n_house,house_diff,n_my_guard,n_op_guard,n_guard,n_center_guard,center_lane_blocked,n_front_house,n_back_house,n_within_0.61,n_within_1.22,d_no1,no1_mine,d_no2,no1_no2_gap,counting_my,counting_op,score_now,min_pair_dist,mean_nn_dist,x_spread,y_spread,house_mean_nn_dist,house_density,n_cand,q_star,q_2nd,q_gap12,q_median,q_mean,q_min,q_range,q_iqr,q_star_minus_median,n_near_best_025,n_near_best_050,frac_near_best_050,q_sd_mean,q_sd_median,q_sd_best,best_type,n_types,frac_hit,frac_draw,frac_guard,best_type_margin,n_types_near_best_050,best_type_is_hit,best_hist_entropy,best_p_negative,best_p_ge2,qadj_star_l0.5,qadj_best_same_as_q_best_l0.5,qadj_best_type_l0.5,n_cand_ct,K_clusters,n_reps,largest_frac,n_singleton,singleton_frac,size_entropy_norm,mean_cluster_size,type_purity,eta2_q,within_sd_q,between_range_q,best_is_rep,best_cluster_selected,best_cluster_size,rep_q_max,screen_loss,true_top_cluster_selected,rho_cand,rho_cluster,rho_gain,cluster_sd_mean,best_cluster_rank,rho_cluster_risk_l0.5,rho_cand_risk_l0.5,topk_overlap_l0.5,n_seeds_ct,rho_gain_sd,md_best_is_rep,md_best_cluster_selected,md_rep_q_max,md_screen_loss,regret_A1,regret_A1_sd,n_seeds_A1,regret_adj_A1,regret_adj_A1_sd,regret_A5,regret_A5_sd,n_seeds_A5,regret_adj_A5,regret_adj_A5_sd,regret_A2,regret_A2_sd,n_seeds_A2,regret_adj_A2,regret_adj_A2_sd,regret_A7,regret_A7_sd,n_seeds_A7,regret_adj_A7,regret_adj_A7_sd,regret_A9,regret_A9_sd,n_seeds_A9,regret_adj_A9,regret_adj_A9_sd,d_A5_A1,d_A2_A1,d_A2_A5,d_A7_A1,d_A7_A5,d_A7_A2,d_A9_A1,d_A9_A5,d_A9_A2,d_A9_A7,dadj_A5_A1,dadj_A2_A1,dadj_A2_A5,dadj_A7_A1,dadj_A7_A5,dadj_A7_A2,dadj_A9_A1,dadj_A9_A5,dadj_A9_A2,dadj_A9_A7
9206,3,13,1,3,1,late,late_r2-4,2,2-4,1,1,1,1,2,0,0,0,0,0,1,2,0,1,2,0.28898727765076676,0,1.0431921163505806,0.7542048386998139,0,1,-1,0.7719536419785841,0.7719536419785841,0.347279,0.16845,0.7719536419785841,0.16337508491021102,49,1.73,1.66,0.07000000000000006,-0.315,-0.016734693877551027,-0.855,2.585,0.71,2.045,3,7,0.14285714285714285,1.4927455102040816,1.50652,1.43774,Hit,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.07000000000000006,2,1,1.8896205850892915,0.175,0.67,1.01113,1,Hit,49.0,10.0,4.0,0.22448979591836732,3.0,0.3,0.8966247171057129,4.9,0.7551020408163265,0.9076958550348696,0.1944804596004394,2.36625,0.0,1.0,6.0,1.5779999999999998,0.15200000000000005,0.8,0.45578996317535436,0.756937414767151,0.3011474515917967,1.3319387721567015,1.4,0.7430303030303029,0.4680799966456791,1.0,5,0.19162595852486047,0.0,1.0,1.6599999999999997,0.07000000000000006,0.0,0.0,5,0.0,0.0,0.7070000000000001,0.7502966080157899,5,0.6867540000000002,0.8031265552778715,0.07,0.0,5,0.0985250000000002,0.0,0.409,0.17597585061592974,5,0.34923900000000013,0.13631090567155665,0.24799999999999994,0.22126341767223975,5,0.23657800000000004,0.1761778950947025,0.7070000000000001,0.07,-0.637,0.409,-0.2980000000000001,0.33899999999999997,0.24799999999999994,-0.45900000000000013,0.17799999999999994,-0.16100000000000003,0.6867540000000002,0.0985250000000002,-0.588229,0.34923900000000013,-0.33751500000000006,0.25071399999999994,0.23657800000000004,-0.45017600000000013,0.13805299999999984,-0.1126610000000001
5859,1,6,0,10,0,mid,early_r9+,4,2-4,2,2,2,2,4,0,0,0,0,0,1,2,2,4,4,0.21957962268671255,1,0.23572835600413383,0.016148733317421282,1,0,1,0.3852683735972122,0.387977138465162,0.14052261605667565,0.3788128660697798,0.387977138465162,0.32675016982042204,65,-0.015,-0.22,0.20500000000000002,-0.625,-0.6077692307692308,-1.0,0.985,0.20999999999999996,0.61,3,18,0.27692307692307694,1.9285818461538464,1.93285,1.98363,Draw,6,0.24615384615384617,0.46153846153846156,0.27692307692307694,0.245,4,0,2.640499767533917,0.515,0.25,-1.006815,1,Draw,65.0,13.0,4.0,0.36923076923076925,5.0,0.38461538461538464,0.7637573284708598,5.0,0.6615384615384615,0.5417497958483847,0.1290219288708927,0.6625,0.2,0.2,4.0,-0.38000000000000006,0.365,0.2,-0.011507501979876936,-0.14325298133024417,-0.13174547935036723,1.6910889006550058,8.0,-0.06042443447095682,0.020339757882146203,0.9,5,0.1477634458926239,0.0,1.0,-0.26,0.24500000000000002,0.19999999999999998,0.3066145789097446,5,0.17621399999999998,0.29061831270585825,0.64,0.2778938646318051,5,0.6391640000000001,0.2798441695703164,0.363,0.07259476565152612,5,0.337813,0.06637319165144913,0.526,0.08188406438373706,5,0.529155,0.09329507643761276,0.587,0.3477535046552371,5,0.544943,0.3308152102307268,0.44000000000000006,0.163,-0.277,0.32600000000000007,-0.11399999999999999,0.16300000000000003,0.387,-0.05300000000000005,0.22399999999999998,0.06099999999999994,0.4629500000000001,0.161599,-0.3013510000000001,0.35294100000000006,-0.11000900000000002,0.19134200000000007,0.368729,-0.09422100000000011,0.20712999999999998,0.015787999999999913
6871,4,5,1,11,1,early,early_r9+,5,5-8,3,2,3,2,5,1,0,0,0,0,1,3,2,3,5,0.35795637714226186,1,0.4822865077119577,0.12433013056969583,2,0,2,0.39475779758227636,0.48462785532219643,0.30216578722224924,0.49410742394746626,0.48462785532219643,0.40843771227552755,71,1.32,1.18,0.14000000000000012,0.71,0.6915492957746479,0.3,1.02,0.26749999999999985,0.6100000000000001,2,17,0.23943661971830985,2.044839154929577,2.04499,2.0634,Draw,6,0.22535211267605634,0.4225352112676056,0.3380281690140845,0.14000000000000012,4,0,2.7365142754446796,0.24,0.44,0.2883,1,Draw,71.0,15.0,4.0,0.2535211267605634,6.0,0.4,0.8149106051292072,4.733333333333333,0.7323943661971831,0.4060608158512465,0.14750811099378638,0.47666666666666657,0.2,0.4,18.0,0.9410000000000001,0.37900000000000006,0.4,0.1261199136806349,0.15617921678387128,0.03005930310323641,1.768459075580098,6.6,0.11112539115963878,0.15165140302981336,0.9,5,0.3295319096932604,0.0,1.0,1.18,0.14000000000000012,0.475,0.1849324200890693,5,0.47161,0.1756719761373452,0.43900000000000006,0.19291837652230026,5,0.451203,0.1673696760766418,0.2060000000000001,0.14758048651498612,5,0.284882,0.14656754772117872,0.5170000000000001,0.09250675650999772,5,0.5171669999999999,0.10046307372612086,0.499,0.16493938280471407,5,0.508216,0.14074540731405766,-0.03599999999999992,-0.2689999999999999,-0.23299999999999996,0.04200000000000015,0.07800000000000007,0.31100000000000005,0.02400000000000002,0.05999999999999994,0.2929999999999999,-0.018000000000000127,-0.020406999999999953,-0.18672799999999995,-0.166321,0.04555699999999996,0.06596399999999991,0.2322849999999999,0.03660600000000003,0.05701299999999998,0.22333399999999998,-0.008950999999999931
7163,3,13,1,3,1,late,late_r2-4,6,5-8,2,4,2,4,6,-2,0,0,0,0,0,3,3,2,3,0.11160692688825569,0,0.44124018370497436,0.3296332568167187,0,1,-1,0.3741416695796391,0.6963795788748359,1.1808856106690717,0.44364115754364714,0.6963795788748359,0.490125254730633,85,2.465,2.285,0.17999999999999972,0.55,0.6668235294117646,-0.48,2.945,0.39,1.9149999999999998,2,2,0.023529411764705882,1.8312270588235295,1.84529,1.4418,Hit,6,0.3764705882352941,0.4,0.21176470588235294,0.6749999999999998,1,1,2.235501134919471,0.07,0.765,1.7441,1,Hit,85.0,17.0,4.0,0.18823529411764706,6.0,0.35294117647058826,0.886177120017239,5.0,0.7176470588235294,0.7951962103135277,0.2455480313311996,1.8558333333333334,0.0,1.0,6.0,2.0460000000000003,0.41899999999999976,1.0,0.43681927131048204,0.3709270099164163,-0.06589226139406566,1.5732722279530384,2.0,0.35833333333333334,0.4385693469750125,0.95,5,0.12571421756590842,0.0,1.0,1.8799999999999997,0.585,0.6249999999999998,0.0,5,0.597715,0.0,0.7949999999999999,0.16744402049640353,5,0.8667149999999999,0.1690892732774613,0.585,0.0,5,0.6428150000000001,0.0,0.6849999999999998,0.32620928864764115,5,0.766087,0.3270058831389736,0.4959999999999997,0.43593864247162134,5,0.5612029999999998,0.42248255170480137,0.17000000000000015,-0.039999999999999813,-0.20999999999999996,0.06000000000000005,-0.1100000000000001,0.09999999999999987,-0.12900000000000006,-0.2990000000000002,-0.08900000000000025,-0.1890000000000001,0.2689999999999999,0.04510000000000014,-0.22389999999999977,0.16837199999999997,-0.10062799999999994,0.12327199999999983,-0.03651200000000021,-0.3055120000000001,-0.08161200000000035,-0.20488400000000018
5807,0,8,0,8,0,mid,mid_r5-8,6,5-8,3,3,3,3,6,0,0,0,0,0,1,3,3,3,6,0.22126171786949797,1,0.32838561208585276,0.10712389421635479,2,0,2,0.38897009830006246,0.5298505136282948,0.5561160692019926,0.35717060077161505,0.5298505136282948,0.490125254730633,81,0.03,-0.015,0.045,-0.38,-0.3920370370370371,-1.265,1.295,0.24,0.41000000000000003,14,57,0.7037037037037037,2.0142104938271608,2.0267,2.10454,Hit,6,0.2962962962962963,0.3950617283950617,0.2962962962962963,0.045,5,1,2.7537374863723514,0.52,0.24,-1.02227,1,Hit,81.0,17.0,4.0,0.24691358024691357,6.0,0.35294117647058826,0.8212070844630969,4.764705882352941,0.7037037037037037,0.6669240258357457,0.1263290889716596,0.796875,0.0,0.0,6.0,-0.25,0.28,0.6,0.10869320076395561,0.24047034956493177,0.13177714880097616,1.6518028670223857,7.8,0.09026432407397583,0.08922745006405838,0.8,5,0.28244311135053185,0.0,1.0,-0.035,0.065,0.323,0.24089935657863434,5,0.28753899999999993,0.20168278268112044,0.42400000000000004,0.21190799890518525,5,0.345625,0.24369734515890815,0.6140000000000001,0.41788754468158057,5,0.5795239999999999,0.3954468381843507,0.23399999999999999,0.12136721138759016,5,0.22455399999999986,0.11952754381313126,0.706,0.23485101660414423,5,0.64663,0.2399281240288433,0.10100000000000003,0.2910000000000001,0.19000000000000006,-0.08900000000000002,-0.19000000000000006,-0.3800000000000001,0.38299999999999995,0.2819999999999999,0.09199999999999986,0.472,0.05808600000000008,0.291985,0.2338989999999999,-0.06298500000000007,-0.12107100000000015,-0.35497000000000006,0.3590910000000001,0.301005,0.06710600000000011,0.4220760000000002
5567,2,15,1,1,1,late,r1,12,9-12,6,6,6,6,12,0,0,0,0,0,1,9,3,6,10,0.14966462332829378,0,0.1927494832574151,0.04308485992912131,0,1,-1,0.29411596195378176,0.41448157103171074,0.5577148116449688,0.5575132212557833,0.41448157103171074,0.980250509461266,129,1.93,1.885,0.04499999999999993,-0.98,-0.13213178294573644,-2.26,4.1899999999999995,2.04,2.91,12,16,0.12403100775193798,0.44366627906976747,0.253722,0.308383,Hit,6,0.37209302325581395,0.29457364341085274,0.32558139534883723,0.05499999999999994,2,1,0.35227393017269426,0.005,0.94,1.7758085,1,Hit,129.0,26.0,4.0,0.8062015503875969,25.0,0.9615384615384615,0.3423769823423499,4.961538461538462,0.5658914728682171,0.14782095256156252,1.1368045200998185,1.076298076923077,0.0,1.0,104.0,1.535,0.395,1.0,0.8319099917993773,0.7211102550927979,-0.11079973670657939,0.05070615581906057,1.0,0.7211102550927979,0.8313921477344147,1.0,5,0.0,0.0,1.0,1.535,0.395,0.395,0.0,5,0.740502,0.0,0.1939999999999999,0.10702803371079936,5,0.41636719999999994,0.1960167238654651,0.395,0.0,5,0.740502,0.0,0.395,0.0,5,0.740502,0.0,0.395,0.0,5,0.740502,0.0,-0.20100000000000012,0.0,0.20100000000000012,0.0,0.20100000000000012,0.0,0.0,0.20100000000000012,0.0,0.0,-0.32413480000000006,0.0,0.32413480000000006,0.0,0.32413480000000006,0.0,0.0,0.32413480000000006,0.0,0.0
2507,3,11,1,5,1,mid,mid_r5-8,10,9-12,5,5,5,4,9,1,0,0,0,0,1,5,4,2,6,0.11571993156997264,0,0.5292780057483966,0.41355807417842394,0,1,-1,0.2927845965893745,0.615557193065499,0.806156484553792,0.9415142559196855,0.5064971014727425,0.7351878820959495,107,1.715,1.665,0.050000000000000044,0.215,0.30014018691588773,-0.31,2.025,0.4175,1.5,3,6,0.056074766355140186,2.118046261682243,2.12441,2.18261,Hit,6,0.3364485981308411,0.3177570093457944,0.3364485981308411,0.9900000000000001,1,1,2.765906397488888,0.275,0.57,0.6236950000000001,1,Hit,107.0,22.0,4.0,0.2803738317757009,8.0,0.36363636363636365,0.7498826311346027,4.863636363636363,0.7009345794392523,0.8243629713652316,0.17823271278451233,1.775,0.4,0.8,2.0,1.465,0.2500000000000001,0.4,0.2659726707522442,0.5045710943435899,0.2385984235913458,1.9577517812859102,3.4,0.5698685956354572,0.2627896476395918,0.85,5,0.09641788805148467,0.0,1.0,1.6649999999999998,0.050000000000000044,0.704,0.5684232577929934,5,0.629793,0.4849028478288203,0.539,0.4850051546117834,5,0.5275630000000001,0.41139587033962793,0.461,0.5559383958677436,5,0.4702780000000001,0.5375047931949072,0.45099999999999996,0.5369520462760152,5,0.40830600000000006,0.464687522473436,0.562,0.4628255610918654,5,0.5027170000000002,0.38794914886812165,-0.16499999999999992,-0.24299999999999994,-0.07800000000000001,-0.253,-0.08800000000000008,-0.010000000000000064,-0.1419999999999999,0.02300000000000002,0.10100000000000003,0.1110000000000001,-0.10222999999999993,-0.15951499999999996,-0.05728500000000003,-0.221487,-0.11925700000000006,-0.06197200000000003,-0.12707599999999986,-0.024845999999999924,0.03243900000000011,0.09441100000000013
7006,3,15,1,1,1,late,r1,14,13-16,7,7,7,7,14,0,0,0,0,0,1,12,2,6,12,0.07914776878750233,0,0.2963113287220048,0.21716355993450243,0,1,-1,0.29027673864614373,0.34740970615113703,0.43869286430681353,0.5694621806169943,0.34740970615113703,1.143625594371477,145,-0.97,-0.97,0.0,-1.0,-0.999758620689655,-1.01,0.040000000000000036,0.0,0.030000000000000027,145,145,1.0,0.008146686206896554,0.0,0.314802,Hit,6,0.38620689655172413,0.27586206896551724,0.3310344827586207,0.030000000000000027,6,1,0.09079313589591118,0.99,0.005,-1.0,0,Draw,145.0,29.0,4.0,0.8068965517241379,28.0,0.9655172413793103,0.33681389250740446,5.0,0.5793103448275863,0.0009331924022359857,0.004301192355585001,0.0002991452991453203,0.0,1.0,117.0,-1.0,0.030000000000000027,1.0,,,,0.0,1.0,,,1.0,5,,0.0,1.0,-1.0,0.030000000000000027,0.03,0.0,5,0.0,0.0,0.03,0.0,5,0.0,0.0,0.03,0.0,5,0.0,0.0,0.03,0.0,5,0.0,0.0,0.03,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,6,4,0,12,0,early,early_r9+,3,2-4,1,2,1,2,3,-1,0,0,0,0,1,2,1,3,3,0.4659920091256923,1,0.4762142346529466,0.010222225527254325,1,0,1,0.7752851440960289,0.7877738227350942,0.29910147653771657,0.39344495873699487,0.7877738227350942,0.2450626273653165,59,-0.31,-0.41,0.09999999999999998,-0.75,-0.7399152542372881,-1.09,0.78,0.23749999999999993,0.44,9,36,0.6101694915254238,2.034315593220339,2.02731,1.94008,PostGuard,6,0.2711864406779661,0.5084745762711864,0.2033898305084746,0.09999999999999998,5,0,2.6077736656896047,0.55,0.16,-1.28004,1,PostGuard,59.0,12.0,4.0,0.3389830508474576,4.0,0.3333333333333333,0.7790966612337228,4.916666666666667,0.7627118644067796,0.3338512398881408,0.13750026851786692,0.3425,0.2,0.4,12.0,-0.491,0.181,0.2,0.13792363908325583,0.08753974249210443,-0.050383896591151424,1.6526258702587373,7.6,0.0852803637816312,0.17779706358102101,0.9,5,0.3000974125002971,1.0,1.0,-0.31,0.0,0.342,0.16783920876839242,5,0.386549,0.23233971190909228,0.26299999999999996,0.12853015210447705,5,0.296144,0.13181543462356754,0.34299999999999997,0.08555699854482975,5,0.3749889999999999,0.1382809394584084,0.5040000000000001,0.11588787684654511,5,0.586451,0.1530521242257029,0.25999999999999995,0.08396427811873329,5,0.2485329999999999,0.05384705952974591,-0.07900000000000007,0.0009999999999999454,0.08000000000000002,0.1620000000000001,0.24100000000000016,0.16100000000000014,-0.08200000000000007,-0.0030000000000000027,-0.08300000000000002,-0.24400000000000016,-0.09040499999999996,-0.01156000000000007,0.07884499999999989,0.19990199999999997,0.2903069999999999,0.21146200000000004,-0.13801600000000008,-0.047611000000000125,-0.126456,-0.33791800000000005
1845,7,14,0,2,0,late,late_r2-4,3,2-4,2,1,2,1,3,1,0,0,0,0,0,1,2,1,2,0.06426342403607241,1,0.774913088516966,0.7106496644808936,2,0,2,0.7142861975101845,0.9397579341519767,0.3115253058181122,0.7982388155600244,0.9397579341519767,0.2450626273653165,55,1.44,1.255,0.18500000000000005,0.08,0.1587272727272727,-0.6,2.04,1.0875,1.3599999999999999,3,9,0.16363636363636364,1.3914945454545453,1.34235,1.54803,PostGuard,6,0.14545454545454545,0.509090909090909,0.32727272727272727,0.18500000000000005,2,0,2.1232952816879,0.185,0.63,0.6659849999999999,1,PostGuard,55.0,11.0,4.0,0.2545454545454545,2.0,0.18181818181818182,0.8888635157830519,5.0,0.7454545454545455,0.4868412831636076,0.38765766759231596,1.1738888888888888,0.0,1.0,9.0,0.9819999999999999,0.458,1.0,0.5939674358574625,0.8175959566906483,0.22362852083318577,1.216410973797221,1.2,0.7666974193201821,0.5732091672706677,0.9,5,0.10243896706963398,0.0,1.0,1.005,0.43500000000000005,0.43499999999999994,0.0,5,0.550505,0.0,0.476,0.35783026702614185,5,0.516903,0.409621965744026,0.43499999999999994,0.0,5,0.550505,0.0,0.36,0.26853770684952233,5,0.45734700000000006,0.30050443327844595,0.79,0.4549725266430931,5,0.820009,0.401785960500115,0.041000000000000036,0.0,-0.041000000000000036,-0.07499999999999996,-0.11599999999999999,-0.07499999999999996,0.3550000000000001,0.31400000000000006,0.3550000000000001,0.43000000000000005,-0.03360200000000002,0.0,0.03360200000000002,-0.09315799999999996,-0.05955599999999994,-0.09315799999999996,0.26950399999999997,0.303106,0.26950399999999997,0.36266199999999993
5780,2,6,0,10,0,mid,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,0,1,1,1,2,0.5942243752733481,1,0.871516726423538,0.2772923511501898,1,0,1,1.1165099888711258,1.1165099888711258,0.2115965,0.5166000000000004,1.1165099888711258,0.16337508491021102,49,-0.375,-0.485,0.10999999999999999,-0.86,-0.8423469387755101,-1.19,0.815,0.30500000000000005,0.485,8,25,0.5102040816326531,1.9552791836734695,1.96632,1.8315,Hit,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.135,4,1,2.4484871580882523,0.615,0.13,-1.29075,1,Hit,49.0,10.0,4.0,0.20408163265306123,2.0,0.2,0.9270973315923852,4.9,0.7551020408163265,0.33941558395747295,0.16090823216864633,0.42833333333333334,0.4,0.8,6.0,-0.602,0.227,0.8,0.17218506420818097,0.5352671907213689,0.36308212651318794,1.8378764992724368,2.0,0.5418181818181818,0.21901940789446717,0.85,5,0.19926129532606485,0.0,1.0,-0.65,0.275,0.327,0.3147141560209836,5,0.3727229999999999,0.3279690525720376,0.30199999999999994,0.0968633057457777,5,0.2454889999999999,0.16995254625924258,0.375,0.0,5,0.43103999999999976,0.0,0.37899999999999995,0.2887992382261421,5,0.3915679999999999,0.34943160626580416,0.27299999999999996,0.27949955277245075,5,0.2901369999999999,0.30876914389232607,-0.025000000000000078,0.04799999999999999,0.07300000000000006,0.051999999999999935,0.07700000000000001,0.003999999999999948,-0.05400000000000005,-0.02899999999999997,-0.10200000000000004,-0.10599999999999998,-0.127234,0.05831699999999984,0.18555099999999985,0.018845,0.14607900000000001,-0.03947199999999984,-0.08258599999999999,0.04464800000000002,-0.14090299999999983,-0.101431
8645,7,5,1,11,1,early,early_r9+,5,5-8,3,2,3,2,5,1,0,0,0,0,1,2,3,4,5,0.17290126144421308,0,0.2849665692954158,0.11206530785120272,0,1,-1,0.4110911396685798,0.47239452410947597,0.13639162107302044,0.5006172885548416,0.47239452410947597,0.40843771227552755,71,0.92,0.835,0.08500000000000008,0.615,0.5590845070422535,0.14,0.78,0.33999999999999997,0.30500000000000005,26,50,0.704225352112676,1.9847581690140845,1.99539,1.96306,Hit,6,0.22535211267605634,0.4225352112676056,0.3380281690140845,0.08500000000000008,5,1,2.627995868630726,0.355,0.4,-0.061529999999999974,1,Hit,71.0,15.0,4.0,0.2535211267605634,5.0,0.3333333333333333,0.8208649290372108,4.733333333333333,0.7323943661971831,0.5599977007242687,0.12711378667266152,0.4450000000000001,0.2,0.4,2.0,0.8119999999999999,0.10800000000000003,0.4,0.2041493676432568,0.18565291269389012,-0.01849645494936672,1.6368024123055442,5.6,0.11717542627893665,0.17423167541908774,0.9,5,0.136127629111845,1.0,1.0,0.9200000000000002,0.0,0.14100000000000001,0.08919080670113934,5,0.12675599999999998,0.09150621518509001,0.267,0.20367253128490354,5,0.23534099999999997,0.23880191352876556,0.27,0.13148193792304708,5,0.3011500000000001,0.10485878879474049,0.277,0.07653430603330771,5,0.274847,0.07545966642849676,0.294,0.17056523678639798,5,0.287315,0.19047613252714898,0.126,0.129,0.0030000000000000027,0.136,0.010000000000000009,0.007000000000000006,0.15299999999999997,0.02699999999999997,0.023999999999999966,0.01699999999999996,0.10858499999999999,0.1743940000000001,0.06580900000000012,0.14809100000000003,0.03950600000000004,-0.026303000000000076,0.160559,0.05197400000000002,-0.013835000000000097,0.012467999999999979
6132,0,13,1,3,1,late,late_r2-4,7,5-8,4,3,4,3,7,1,0,0,0,0,1,4,3,5,6,0.06325034617486476,1,0.3061811460965566,0.24293079992169186,3,0,3,0.29758690487990336,0.5458766033556187,0.3969943315187402,0.6004004259063885,0.5458766033556187,0.5718127971857385,87,2.62,2.485,0.13500000000000023,2.175,2.109425287356322,1.445,1.175,0.4025000000000001,0.4450000000000003,9,52,0.5977011494252874,1.2564643678160918,1.16859,1.16859,Draw,6,0.27586206896551724,0.367816091954023,0.3448275862068966,0.13500000000000023,6,0,2.130222588187827,0.025,0.85,2.035705,1,Draw,87.0,18.0,4.0,0.27586206896551724,6.0,0.3333333333333333,0.7935042088277037,4.833333333333333,0.735632183908046,0.6939751927743896,0.12047301259283347,0.8410416666666667,0.2,1.0,19.0,2.334,0.2860000000000002,0.0,0.33763391453900404,0.6202692724202625,0.2826353578812585,1.0626572446068336,6.0,0.5815401111260343,0.3608765753819232,0.75,5,0.13645076467733055,0.0,1.0,2.335,0.28500000000000014,0.7050000000000001,0.0,5,0.7873700000000001,0.0,0.2960000000000001,0.21149468078417474,5,0.21364610000000014,0.25328380631255315,0.6600000000000001,0.0,5,0.9386050000000001,0.0,0.2710000000000001,0.19910424405320956,5,0.24633200000000005,0.19017769679302576,0.4090000000000001,0.25923927171630456,5,0.44834300000000005,0.3482844710434273,-0.409,-0.04499999999999993,0.36400000000000005,-0.434,-0.025000000000000022,-0.38900000000000007,-0.296,0.11299999999999999,-0.25100000000000006,0.138,-0.5737239,0.151235,0.7249589,-0.5410380000000001,0.03268589999999991,-0.6922730000000001,-0.3390270000000001,0.2346968999999999,-0.4902620000000001,0.202011
3339,4,10,0,6,0,mid,mid_r5-8,5,5-8,3,2,3,2,5,1,0,0,0,0,1,2,3,1,2,0.1904200005146532,0,0.9896158927200006,0.7991958922053475,0,2,-2,0.3519618986481325,0.7397810485470547,0.7001852360608298,0.6214209986796387,0.7397810485470547,0.40843771227552755,71,-0.305,-0.36,0.05499999999999999,-0.945,-0.91,-1.465,1.1600000000000001,0.28500000000000003,0.6399999999999999,4,21,0.29577464788732394,1.8555540845070426,1.85331,1.77256,Freeze,6,0.22535211267605634,0.4225352112676056,0.3380281690140845,0.15500000000000003,5,0,2.4107779917943883,0.55,0.115,-1.19128,1,Freeze,71.0,15.0,4.0,0.2535211267605634,4.0,0.26666666666666666,0.840821621612472,4.733333333333333,0.7183098591549296,0.6274223193375711,0.12486322562462022,0.866,0.0,0.0,3.0,-0.595,0.29000000000000004,0.8,0.13767654072092464,0.23872757100448813,0.10105103028356348,1.61769988240715,9.4,0.2514886008166396,0.15327570191074363,0.9,5,0.1410015330407154,0.0,1.0,-0.67,0.36500000000000005,0.3509999999999999,0.10956733089748966,5,0.4472299999999999,0.09433970797071609,0.177,0.1961058387708025,5,0.19621500000000003,0.19209371046445015,0.5149999999999999,0.16105123408406402,5,0.5386650000000001,0.19203848872036053,0.24,0.330567693521312,5,0.272852,0.3448660294338948,0.2919999999999999,0.16543881044059766,5,0.31556,0.14276736641298673,-0.17399999999999993,0.16399999999999998,0.3379999999999999,-0.11099999999999993,0.063,-0.2749999999999999,-0.059,0.11499999999999994,-0.22299999999999998,0.051999999999999935,-0.2510149999999999,0.09143500000000016,0.34245000000000003,-0.17437799999999992,0.07663699999999996,-0.2658130000000001,-0.1316699999999999,0.11934499999999998,-0.22310500000000005,0.042708000000000024
3566,6,14,0,2,0,late,late_r2-4,12,9-12,6,6,6,6,12,0,0,0,0,0,1,7,5,8,11,0.11112070014178263,1,0.2941935852301334,0.18307288508835076,1,0,1,0.293653475867388,0.34859873212220066,0.319321270510811,0.49808821591494584,0.34859873212220066,0.980250509461266,129,1.01,1.005,0.0050000000000001155,0.905,0.6829457364341085,-1.26,2.27,0.255,0.10499999999999998,91,108,0.8372093023255814,0.6540406333333333,0.491833,0.264386,Draw,6,0.37209302325581395,0.29457364341085274,0.32558139534883723,0.0050000000000001155,6,0,0.2747433140607801,0.01,0.03,1.0,0,PostGuard,129.0,26.0,4.0,0.2713178294573643,6.0,0.23076923076923078,0.7435424473809369,4.961538461538462,0.6976744186046512,0.9529093466524075,0.08633801264203707,2.2075,0.0,0.2,35.0,0.994,0.016000000000000014,0.6,0.5149482078904664,0.401968708722032,-0.1129794991684343,0.7623254925179657,12.0,0.47443071211037297,0.521524198912951,0.8,5,0.08470771516264314,0.0,1.0,1.0,0.010000000000000009,0.6699999999999999,0.0,5,1.26918,0.0,0.15199999999999997,0.12209627348940671,5,0.425228,0.18462893279189754,0.56,0.0,5,1.115135,0.0,0.992,1.085705991509672,5,1.4703500999999999,1.355149202179247,0.882,0.7875722189107485,5,1.4865540000000002,0.900958105056778,-0.518,-0.10999999999999988,0.4080000000000001,0.32200000000000006,0.8400000000000001,0.43199999999999994,0.21200000000000008,0.73,0.32199999999999995,-0.10999999999999999,-0.843952,-0.154045,0.689907,0.2011700999999999,1.0451221,0.3552150999999999,0.21737400000000018,1.0613260000000002,0.37141900000000017,0.01620390000000027
