game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,ScoreScreen,3,50,10,44,48,"Hit(CW,3,STRONG)",3457,215.868
3926,6,11,ScoreScreen,3,50,10,44,69,"Hit(CCW,6,STRONG)",19290,879.737
3883,1,14,ScoreScreen,3,50,10,44,1,"Draw(CCW,TEE)",937,32.7424
9222,7,5,ScoreScreen,3,50,10,44,14,"Draw(CW,L2)",38451,1297.59
7881,2,15,ScoreScreen,3,50,10,44,84,"Hit(CW,12,WEAK)",129,10.389
6406,1,10,ScoreScreen,3,50,10,44,6,"Draw(CW,S4)",18417,669.819
8452,5,15,ScoreScreen,3,50,10,44,34,"Hit(CW,0,WEAK)",153,15.2332
1028,6,15,ScoreScreen,3,50,10,44,0,"Draw(CW,TEE)",151,16.2272
2596,1,14,ScoreScreen,3,50,10,44,86,"Hit(CW,11,MIDDLE)",3451,214.051
4748,1,3,ScoreScreen,3,50,10,44,16,"Draw(CW,L3)",49656,1739.77
9206,3,13,ScoreScreen,3,50,10,44,11,"Draw(CCW,L0)",3008,122.593
5859,1,6,ScoreScreen,3,50,10,44,19,"Draw(CCW,L4)",39524,1467.73
6871,4,5,ScoreScreen,3,50,10,44,8,"Draw(CW,S6)",45972,1667.86
7163,3,13,ScoreScreen,3,50,10,44,11,"Draw(CCW,L0)",5449,256.946
5807,0,8,ScoreScreen,3,50,10,44,38,"Hit(CW,3,STRONG)",32217,1235.11
5567,2,15,ScoreScreen,3,50,10,44,0,"Draw(CW,TEE)",129,12.5171
2507,3,11,ScoreScreen,3,50,10,44,1,"Draw(CCW,TEE)",19247,868.22
7006,3,15,ScoreScreen,3,50,10,44,0,"Draw(CW,TEE)",145,16.2391
1984,6,4,ScoreScreen,3,50,10,44,21,"Draw(CCW,L5)",48187,1722.33
1845,7,14,ScoreScreen,3,50,10,44,6,"Draw(CW,S4)",1459,52.6685
5780,2,6,ScoreScreen,3,50,10,44,8,"Draw(CW,S6)",36037,1280.47
8645,7,5,ScoreScreen,3,50,10,44,47,"Hit(CCW,2,MIDDLE)",45581,1617.9
6132,0,13,ScoreScreen,3,50,10,44,4,"Draw(CW,S2)",5901,305.732
3339,4,10,ScoreScreen,3,50,10,44,33,"Hit(CCW,7,TOUCH)",19929,766.36
3566,6,14,ScoreScreen,3,50,10,44,56,"Hit(CW,7,MIDDLE)",3077,203.319
5523,3,9,ScoreScreen,3,50,10,44,12,"Draw(CW,L1)",30750,1332.11
7015,5,14,ScoreScreen,3,50,10,44,46,"Hit(CW,3,MIDDLE)",3437,218.614
743,7,3,ScoreScreen,3,50,10,44,9,"Draw(CCW,S6)",52062,1869.98
1014,4,15,ScoreScreen,3,50,10,44,10,"Draw(CW,L0)",61,3.48387
3900,0,10,ScoreScreen,3,50,10,44,10,"Draw(CW,L0)",18233,642.334
4543,6,5,ScoreScreen,3,50,10,44,23,"Draw(CCW,L6)",46184,1709.34
9231,5,14,ScoreScreen,3,50,10,44,2,"Draw(CW,S0)",2352,121.175
1825,5,7,ScoreScreen,3,50,10,44,68,"PostGuard(CW,5,2)",36539,1360.4
4062,4,15,ScoreScreen,3,50,10,44,35,"Hit(CCW,2,WEAK)",117,9.38453
9882,2,11,ScoreScreen,3,50,10,44,46,"Hit(CW,4,MIDDLE)",19095,861.536
2998,6,14,ScoreScreen,3,50,10,44,57,"Hit(CCW,5,MIDDLE)",3475,229.546
1555,2,3,ScoreScreen,3,50,10,44,24,"Draw(CW,L7)",51517,1814.63
4372,4,14,ScoreScreen,3,50,10,44,19,"Draw(CCW,L4)",1144,40.6682
3732,7,7,ScoreScreen,3,50,10,44,34,"Hit(CW,4,WEAK)",31036,1039.42
3858,5,5,ScoreScreen,3,50,10,44,55,"Hit(CCW,4,WEAK)",46942,1764.5
1938,0,14,ScoreScreen,3,50,10,44,48,"Hit(CW,11,STRONG)",2121,111.003
9112,3,9,ScoreScreen,3,50,10,44,15,"Draw(CCW,L2)",26097,1024.93
4157,3,12,ScoreScreen,3,50,10,44,94,"PostGuard(CW,8,0)",13275,656.63
7373,1,11,ScoreScreen,3,50,10,44,1,"Draw(CCW,TEE)",18565,829.091
7173,4,15,ScoreScreen,3,50,10,44,0,"Draw(CW,TEE)",151,19.7219
196,4,4,ScoreScreen,3,50,10,44,32,"Hit(CW,3,TOUCH)",45794,1573.66
2630,2,14,ScoreScreen,3,50,10,44,33,"Hit(CCW,11,TOUCH)",1385,53.0902
5731,2,10,ScoreScreen,3,50,10,44,1,"Draw(CCW,TEE)",16229,557.771
9518,4,5,ScoreScreen,3,50,10,44,38,"Hit(CW,0,STRONG)",46271,1686.04
8211,7,12,ScoreScreen,3,50,10,44,2,"Draw(CW,S0)",10275,433.722
