game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda
7977,6,14,ClusterValue,3,200,10,42,46,"Hit(CW,3,MIDDLE)",5992,259.754,0.5
3926,6,11,ClusterValue,3,200,10,42,39,"Hit(CCW,0,STRONG)",53965,2543.16,0.5
3883,1,14,ClusterValue,3,200,10,42,19,"Draw(CCW,L4)",1625,55.7957,0.5
9222,7,5,ClusterValue,3,200,10,42,13,"Draw(CCW,L1)",133232,5434.59,0.5
7881,2,15,ClusterValue,3,200,10,42,84,"Hit(CW,12,WEAK)",129,8.16711,0.5
6406,1,10,ClusterValue,3,200,10,42,10,"Draw(CW,L0)",57943,2376.83,0.5
8452,5,15,ClusterValue,3,200,10,42,34,"Hit(CW,0,WEAK)",153,10.5712,0.5
1028,6,15,ClusterValue,3,200,10,42,0,"Draw(CW,TEE)",151,10.6101,0.5
2596,1,14,ClusterValue,3,200,10,42,88,"Hit(CW,11,STRONG)",5812,258.947,0.5
4748,1,3,ClusterValue,3,200,10,42,25,"Draw(CCW,L7)",171480,7315.04,0.5
9206,3,13,ClusterValue,3,200,10,42,11,"Draw(CCW,L0)",6425,263.921,0.5
5859,1,6,ClusterValue,3,200,10,42,43,"Hit(CCW,5,TOUCH)",127717,5407.9,0.5
6871,4,5,ClusterValue,3,200,10,42,48,"Hit(CW,2,STRONG)",147524,6453.02,0.5
7163,3,13,ClusterValue,3,200,10,42,66,"Hit(CW,12,MIDDLE)",10169,436.652,0.5
5807,0,8,ClusterValue,3,200,10,42,56,"Hit(CW,7,MIDDLE)",99386,4354.47,0.5
5567,2,15,ClusterValue,3,200,10,42,0,"Draw(CW,TEE)",129,8.57377,0.5
2507,3,11,ClusterValue,3,200,10,42,39,"Hit(CCW,4,WEAK)",48629,2179.26,0.5
7006,3,15,ClusterValue,3,200,10,42,0,"Draw(CW,TEE)",145,10.1352,0.5
1984,6,4,ClusterValue,3,200,10,42,47,"Hit(CCW,3,MIDDLE)",157856,6896.29,0.5
1845,7,14,ClusterValue,3,200,10,42,45,"PostGuard(CCW,10,1)",2382,81.6742,0.5
5780,2,6,ClusterValue,3,200,10,42,34,"Hit(CW,5,WEAK)",121601,5149.82,0.5
8645,7,5,ClusterValue,3,200,10,42,34,"Hit(CW,0,WEAK)",147159,6610.18,0.5
6132,0,13,ClusterValue,3,200,10,42,76,"PostGuard(CW,9,1)",14231,793.423,0.5
3339,4,10,ClusterValue,3,200,10,42,50,"Freeze(CW,9)",62665,2993.21,0.5
3566,6,14,ClusterValue,3,200,10,42,56,"Hit(CW,7,MIDDLE)",5469,343.984,0.5
5523,3,9,ClusterValue,3,200,10,42,55,"Hit(CCW,4,WEAK)",85590,4217.78,0.5
7015,5,14,ClusterValue,3,200,10,42,46,"Hit(CW,3,MIDDLE)",5912,371.339,0.5
743,7,3,ClusterValue,3,200,10,42,39,"Hit(CCW,0,STRONG)",172873,7623.88,0.5
1014,4,15,ClusterValue,3,200,10,42,10,"Draw(CW,L0)",61,4.64413,0.5
3900,0,10,ClusterValue,3,200,10,42,0,"Draw(CW,TEE)",57421,2608.62,0.5
4543,6,5,ClusterValue,3,200,10,42,34,"Hit(CW,0,WEAK)",147164,6488.9,0.5
9231,5,14,ClusterValue,3,200,10,42,43,"Hit(CCW,5,TOUCH)",4149,211.022,0.5
1825,5,7,ClusterValue,3,200,10,42,38,"Hit(CW,2,STRONG)",113643,5193.44,0.5
4062,4,15,ClusterValue,3,200,10,42,35,"Hit(CCW,2,WEAK)",117,9.52621,0.5
9882,2,11,ClusterValue,3,200,10,42,106,"PostGuard(CW,11,2)",54444,2969.77,0.5
2998,6,14,ClusterValue,3,200,10,42,59,"Hit(CCW,5,STRONG)",5920,340.38,0.5
1555,2,3,ClusterValue,3,200,10,42,39,"Hit(CCW,0,STRONG)",173635,7638.62,0.5
4372,4,14,ClusterValue,3,200,10,42,19,"Draw(CCW,L4)",2049,89.3625,0.5
3732,7,7,ClusterValue,3,200,10,42,15,"Draw(CCW,L2)",103731,4446.57,0.5
3858,5,5,ClusterValue,3,200,10,42,12,"Draw(CW,L1)",149583,7079.28,0.5
1938,0,14,ClusterValue,3,200,10,42,11,"Draw(CCW,L0)",4046,226.258,0.5
9112,3,9,ClusterValue,3,200,10,42,37,"Hit(CCW,2,MIDDLE)",78000,3470.68,0.5
4157,3,12,ClusterValue,3,200,10,42,39,"Hit(CCW,3,STRONG)",31336,1685.89,0.5
7373,1,11,ClusterValue,3,200,10,42,55,"Hit(CCW,6,WEAK)",51289,2603.28,0.5
7173,4,15,ClusterValue,3,200,10,42,0,"Draw(CW,TEE)",151,15.2267,0.5
196,4,4,ClusterValue,3,200,10,42,7,"Draw(CCW,S4)",153789,6731.1,0.5
2630,2,14,ClusterValue,3,200,10,42,0,"Draw(CW,TEE)",2463,118.869,0.5
5731,2,10,ClusterValue,3,200,10,42,13,"Draw(CCW,L1)",54542,2306.46,0.5
9518,4,5,ClusterValue,3,200,10,42,38,"Hit(CW,0,STRONG)",146542,6649.38,0.5
8211,7,12,ClusterValue,3,200,10,42,70,"Freeze(CW,11)",27376,1331.09,0.5
5392,3,13,ClusterValue,3,200,10,42,39,"Hit(CCW,0,STRONG)",20100,1405.92,0.5
4262,4,2,ClusterValue,3,200,10,42,1,"Draw(CCW,TEE)",187911,8379.08,0.5
6230,1,12,ClusterValue,3,200,10,42,36,"Hit(CW,11,MIDDLE)",23352,1056.13,0.5
3543,4,7,ClusterValue,3,200,10,42,34,"Hit(CW,2,WEAK)",106349,4656.53,0.5
1784,6,5,ClusterValue,3,200,10,42,43,"Hit(CCW,2,TOUCH)",147277,6882.29,0.5
4905,4,14,ClusterValue,3,200,10,42,11,"Draw(CCW,L0)",4220,199.035,0.5
3837,2,10,ClusterValue,3,200,10,42,38,"Hit(CW,7,STRONG)",61448,2940.85,0.5
2854,0,15,ClusterValue,3,200,10,42,57,"Hit(CCW,12,MIDDLE)",103,8.43948,0.5
1221,1,10,ClusterValue,3,200,10,42,77,"Hit(CCW,9,MIDDLE)",71578,3704.77,0.5
7301,6,14,ClusterValue,3,200,10,42,48,"Hit(CW,3,STRONG)",5791,376.393,0.5
5248,0,3,ClusterValue,3,200,10,42,38,"Hit(CW,2,STRONG)",171789,7628.56,0.5
2545,3,15,ClusterValue,3,200,10,42,0,"Draw(CW,TEE)",61,4.53308,0.5
6335,1,11,ClusterValue,3,200,10,42,38,"Hit(CW,6,STRONG)",40458,1862.27,0.5
8275,4,5,ClusterValue,3,200,10,42,44,"Hit(CW,2,WEAK)",146456,6590.2,0.5
963,5,13,ClusterValue,3,200,10,42,45,"Hit(CCW,10,WEAK)",12675,757.959,0.5
176,5,11,ClusterValue,3,200,10,42,84,"PostGuard(CW,5,0)",50616,2576.65,0.5
2199,1,13,ClusterValue,3,200,10,42,78,"Hit(CW,10,STRONG)",16819,1088.09,0.5
8298,3,11,ClusterValue,3,200,10,42,35,"Hit(CCW,0,WEAK)",53184,2768.81,0.5
6729,2,14,ClusterValue,3,200,10,42,0,"Draw(CW,TEE)",5647,320.31,0.5
8119,5,4,ClusterValue,3,200,10,42,7,"Draw(CCW,S4)",162910,7515.06,0.5
8189,0,14,ClusterValue,3,200,10,42,7,"Draw(CCW,S4)",2310,104.222,0.5
9791,0,8,ClusterValue,3,200,10,42,35,"Hit(CCW,7,WEAK)",90896,4037.44,0.5
5487,5,5,ClusterValue,3,200,10,42,10,"Draw(CW,L0)",146577,6776.41,0.5
4950,0,15,ClusterValue,3,200,10,42,35,"Hit(CCW,12,WEAK)",71,5.22074,0.5
9143,3,7,ClusterValue,3,200,10,42,33,"Hit(CCW,0,TOUCH)",116868,5444.55,0.5
4517,4,13,ClusterValue,3,200,10,42,42,"Hit(CW,4,TOUCH)",19277,1316.41,0.5
2994,5,10,ClusterValue,3,200,10,42,32,"Hit(CW,1,TOUCH)",74873,4016.58,0.5
961,6,13,ClusterValue,3,200,10,42,59,"Hit(CCW,4,STRONG)",21615,1563.2,0.5
1566,1,3,ClusterValue,3,200,10,42,20,"Draw(CW,L5)",175304,8054.56,0.5
1686,6,15,ClusterValue,3,200,10,42,0,"Draw(CW,TEE)",49,3.60009,0.5
1201,0,6,ClusterValue,3,200,10,42,48,"Hit(CW,5,STRONG)",123696,5488.4,0.5
5494,4,5,ClusterValue,3,200,10,42,34,"Hit(CW,0,WEAK)",150631,7131.38,0.5
2492,4,15,ClusterValue,3,200,10,42,2,"Draw(CW,S0)",75,6.0916,0.5
8959,1,11,ClusterValue,3,200,10,42,46,"Hit(CW,6,MIDDLE)",47541,2339.47,0.5
1671,0,15,ClusterValue,3,200,10,42,76,"Hit(CW,12,MIDDLE)",117,10.2947,0.5
1385,7,11,ClusterValue,3,200,10,42,55,"Hit(CCW,6,WEAK)",51233,2554.84,0.5
6872,1,14,ClusterValue,3,200,10,42,89,"Hit(CCW,13,STRONG)",5734,351.157,0.5
8785,1,4,ClusterValue,3,200,10,42,34,"Hit(CW,1,WEAK)",154304,6968.8,0.5
1835,0,15,ClusterValue,3,200,10,42,55,"Hit(CCW,14,WEAK)",69,5.21415,0.5
6216,7,8,ClusterValue,3,200,10,42,3,"Draw(CCW,S0)",91573,4105.85,0.5
8471,6,5,ClusterValue,3,200,10,42,36,"Hit(CW,0,MIDDLE)",148846,6996.37,0.5
256,3,12,ClusterValue,3,200,10,42,6,"Draw(CW,S4)",29365,1562.16,0.5
5778,2,9,ClusterValue,3,200,10,42,53,"Hit(CCW,4,TOUCH)",85728,4197.15,0.5
6320,4,15,ClusterValue,3,200,10,42,64,"Hit(CW,12,WEAK)",103,7.90257,0.5
1638,4,11,ClusterValue,3,200,10,42,67,"Hit(CCW,8,MIDDLE)",51014,2641.07,0.5
2310,6,15,ClusterValue,3,200,10,42,55,"Hit(CCW,6,WEAK)",135,12.2655,0.5
7921,5,4,ClusterValue,3,200,10,42,5,"Draw(CCW,S2)",154038,6942.51,0.5
1361,1,12,ClusterValue,3,200,10,42,46,"Hit(CW,11,MIDDLE)",24126,1153.7,0.5
5041,1,8,ClusterValue,3,200,10,42,4,"Draw(CW,S2)",90992,4144.65,0.5
5033,7,5,ClusterValue,3,200,10,42,34,"Hit(CW,0,WEAK)",146667,6749.86,0.5
5022,1,15,ClusterValue,3,200,10,42,7,"Draw(CCW,S4)",89,7.63635,0.5
9907,7,9,ClusterValue,3,200,10,42,10,"Draw(CW,L0)",77519,3582.03,0.5
8627,2,12,ClusterValue,3,200,10,42,45,"Hit(CCW,7,WEAK)",34774,2033.49,0.5
1641,6,10,ClusterValue,3,200,10,42,67,"Hit(CCW,7,MIDDLE)",73219,4039.29,0.5
7249,2,15,ClusterValue,3,200,10,42,0,"Draw(CW,TEE)",139,12.5261,0.5
4837,7,2,ClusterValue,3,200,10,42,39,"Hit(CCW,1,STRONG)",186883,8418.86,0.5
1039,2,15,ClusterValue,3,200,10,42,3,"Draw(CCW,S0)",43,3.23552,0.5
7846,3,10,ClusterValue,3,200,10,42,48,"Hit(CW,9,STRONG)",58357,2703.74,0.5
5246,2,5,ClusterValue,3,200,10,42,39,"Hit(CCW,0,STRONG)",148555,6776.7,0.5
4166,2,12,ClusterValue,3,200,10,42,49,"Hit(CCW,11,WEAK)",25399,1247.72,0.5
6533,4,6,ClusterValue,3,200,10,42,79,"PostGuard(CCW,4,2)",133557,6414.28,0.5
5721,0,12,ClusterValue,3,200,10,42,34,"Hit(CW,1,WEAK)",40371,2421.87,0.5
4463,7,9,ClusterValue,3,200,10,42,55,"Hit(CCW,4,WEAK)",87409,4240.51,0.5
5606,2,14,ClusterValue,3,200,10,42,77,"Hit(CCW,9,MIDDLE)",5529,334.113,0.5
1123,4,3,ClusterValue,3,200,10,42,11,"Draw(CCW,L0)",172606,7638.33,0.5
8113,3,15,ClusterValue,3,200,10,42,0,"Draw(CW,TEE)",69,5.5081,0.5
716,6,7,ClusterValue,3,200,10,42,24,"Draw(CW,L7)",106429,4745.64,0.5
459,3,5,ClusterValue,3,200,10,42,46,"Hit(CW,2,MIDDLE)",145681,6476.88,0.5
9287,7,12,ClusterValue,3,200,10,42,40,"Hit(CW,11,MIDDLE)",24835,1132.45,0.5
5647,1,10,ClusterValue,3,200,10,42,39,"Hit(CCW,1,STRONG)",67336,3251.05,0.5
4562,4,13,ClusterValue,3,200,10,42,74,"Hit(CW,8,WEAK)",17676,1199.72,0.5
6201,5,11,ClusterValue,3,200,10,42,63,"Hit(CCW,6,TOUCH)",51450,2772.25,0.5
9166,3,14,ClusterValue,3,200,10,42,74,"Hit(CW,9,WEAK)",5734,346.498,0.5
8703,4,3,ClusterValue,3,200,10,42,3,"Draw(CCW,S0)",169736,7483.08,0.5
