game_id,end,shot_num,method,seed,candidate_idx,cluster_id,is_representative,shot_type,label,e_score,e_sd,cluster_value,land_x,land_y,cluster_sd,cluster_value_risk,risk_lambda
7977,6,14,ClusterValue,42,0,0,0,"Draw","Draw(CW,TEE)",-2.600000,1.356466,-3.512821,0.244687,37.695061,1.160720,-4.093181,0.5
7977,6,14,ClusterValue,42,2,0,0,"Draw","Draw(CW,S0)",-3.400000,1.200000,-3.512821,0.068933,37.301102,1.160720,-4.093181,0.5
7977,6,14,ClusterValue,42,4,0,0,"Draw","Draw(CW,S2)",-2.800000,1.469694,-3.512821,0.818813,37.385250,1.160720,-4.093181,0.5
7977,6,14,ClusterValue,42,6,0,0,"Draw","Draw(CW,S4)",-4.000000,0.000000,-3.512821,0.188384,37.467415,1.160720,-4.093181,0.5
7977,6,14,ClusterValue,42,9,0,0,"Draw","Draw(CCW,S6)",-3.200000,0.979796,-3.512821,-0.625205,36.542332,1.160720,-4.093181,0.5
7977,6,14,ClusterValue,42,10,0,0,"Draw","Draw(CW,L0)",-3.000000,2.280351,-3.512821,-0.036396,37.142143,1.160720,-4.093181,0.5
7977,6,14,ClusterValue,42,11,0,0,"Draw","Draw(CCW,L0)",-3.200000,1.166190,-3.512821,1.016140,37.040474,1.160720,-4.093181,0.5
7977,6,14,ClusterValue,42,12,0,0,"Draw","Draw(CW,L1)",-2.800000,0.979796,-3.512821,1.085963,37.575485,1.160720,-4.093181,0.5
7977,6,14,ClusterValue,42,18,0,0,"Draw","Draw(CW,L4)",-3.400000,1.200000,-3.512821,-0.052081,36.454243,1.160720,-4.093181,0.5
7977,6,14,ClusterValue,42,19,0,0,"Draw","Draw(CCW,L4)",-4.000000,0.000000,-3.512821,0.003801,36.399292,1.160720,-4.093181,0.5
7977,6,14,ClusterValue,42,32,0,0,"Hit","Hit(CW,1,TOUCH)",-3.400000,1.200000,-3.512821,-0.091143,36.849178,1.160720,-4.093181,0.5
7977,6,14,ClusterValue,42,33,0,0,"Hit","Hit(CCW,1,TOUCH)",-4.400000,0.489898,-3.512821,-0.113337,36.431705,1.160720,-4.093181,0.5
7977,6,14,ClusterValue,42,40,0,0,"Freeze","Freeze(CW,1)",-1.600000,1.200000,-3.512821,-0.168013,36.797787,1.160720,-4.093181,0.5
7977,6,14,ClusterValue,42,41,0,0,"Freeze","Freeze(CCW,1)",-4.200000,0.400000,-3.512821,-0.087974,36.423096,1.160720,-4.093181,0.5
7977,6,14,ClusterValue,42,42,0,0,"Hit","Hit(CW,3,TOUCH)",-4.000000,0.000000,-3.512821,-0.066042,37.158138,1.160720,-4.093181,0.5
7977,6,14,ClusterValue,42,43,0,0,"Hit","Hit(CCW,3,TOUCH)",-4.000000,0.000000,-3.512821,0.187799,36.343239,1.160720,-4.093181,0.5
7977,6,14,ClusterValue,42,50,0,0,"Freeze","Freeze(CW,3)",-3.200000,1.469694,-3.512821,-0.098725,37.147625,1.160720,-4.093181,0.5
7977,6,14,ClusterValue,42,51,0,0,"Freeze","Freeze(CCW,3)",-4.200000,0.400000,-3.512821,0.184051,36.343098,1.160720,-4.093181,0.5
