game_id,end,shot_num,method,seed,candidate_idx,cluster_id,is_representative,shot_type,label,e_score,e_sd,cluster_value,land_x,land_y,cluster_sd,cluster_value_risk,risk_lambda,rep_rank,rep_visits
7977,6,14,ClusterValue,43,0,0,0,"Draw","Draw(CW,TEE)",-3.800000,0.979796,-3.553846,0.244687,37.695061,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,2,0,0,"Draw","Draw(CW,S0)",-3.600000,0.800000,-3.553846,0.068933,37.301102,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,4,0,0,"Draw","Draw(CW,S2)",-3.800000,0.400000,-3.553846,0.818813,37.385250,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,6,0,0,"Draw","Draw(CW,S4)",-2.800000,1.469694,-3.553846,0.188384,37.467415,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,9,0,0,"Draw","Draw(CCW,S6)",-2.600000,1.200000,-3.553846,-0.625205,36.542332,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,10,0,0,"Draw","Draw(CW,L0)",-3.200000,0.979796,-3.553846,-0.036396,37.142143,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,11,0,0,"Draw","Draw(CCW,L0)",-4.000000,1.095445,-3.553846,1.016140,37.040474,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,12,0,0,"Draw","Draw(CW,L1)",-3.000000,1.095445,-3.553846,1.085963,37.575485,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,18,0,0,"Draw","Draw(CW,L4)",-4.200000,0.400000,-3.553846,-0.052081,36.454243,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,19,0,0,"Draw","Draw(CCW,L4)",-3.000000,1.264911,-3.553846,0.003801,36.399292,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,32,0,0,"Hit","Hit(CW,1,TOUCH)",-4.000000,0.000000,-3.553846,-0.091143,36.849178,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,33,0,0,"Hit","Hit(CCW,1,TOUCH)",-3.800000,0.979796,-3.553846,-0.113337,36.431705,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,40,0,0,"Freeze","Freeze(CW,1)",-4.000000,0.000000,-3.553846,-0.168013,36.797787,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,41,0,0,"Freeze","Freeze(CCW,1)",-3.800000,0.400000,-3.553846,-0.087974,36.423096,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,42,0,0,"Hit","Hit(CW,3,TOUCH)",-3.200000,1.166190,-3.553846,-0.066042,37.158138,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,43,0,0,"Hit","Hit(CCW,3,TOUCH)",-3.800000,0.748331,-3.553846,0.187799,36.343239,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,50,0,0,"Freeze","Freeze(CW,3)",-3.600000,0.489898,-3.553846,-0.098725,37.147625,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,51,0,0,"Freeze","Freeze(CCW,3)",-3.000000,1.264911,-3.553846,0.184051,36.343098,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,53,0,0,"Hit","Hit(CCW,5,TOUCH)",-2.800000,0.979796,-3.553846,0.756512,37.358860,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,60,0,0,"Freeze","Freeze(CW,5)",-3.400000,0.800000,-3.553846,0.619402,36.587814,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,61,0,0,"Freeze","Freeze(CCW,5)",-4.600000,1.356466,-3.553846,0.717779,37.344318,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,62,0,0,"Hit","Hit(CW,7,TOUCH)",-4.000000,0.000000,-3.553846,-0.221317,36.745811,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,63,0,0,"Hit","Hit(CCW,7,TOUCH)",-4.000000,0.000000,-3.553846,-0.381508,37.019806,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,70,0,0,"Freeze","Freeze(CW,7)",-3.800000,0.400000,-3.553846,-0.274915,36.718197,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,71,0,0,"Freeze","Freeze(CCW,7)",-4.000000,0.000000,-3.553846,-0.412782,37.019135,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,82,0,0,"Hit","Hit(CW,11,TOUCH)",-3.400000,0.800000,-3.553846,0.077058,36.360340,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,83,0,0,"Hit","Hit(CCW,11,TOUCH)",-4.000000,0.000000,-3.553846,0.158774,37.663586,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,90,0,0,"Freeze","Freeze(CW,11)",-3.200000,0.979796,-3.553846,0.104021,36.353168,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,91,0,0,"Freeze","Freeze(CCW,11)",-3.600000,0.800000,-3.553846,0.250049,37.611633,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,92,0,0,"Hit","Hit(CW,13,TOUCH)",-4.000000,0.000000,-3.553846,0.143572,36.345345,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,93,0,0,"Hit","Hit(CCW,13,TOUCH)",-3.400000,1.200000,-3.553846,0.211692,36.344933,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,102,0,0,"PostGuard","PostGuard(CW,0,0)",-4.000000,0.000000,-3.553846,-0.061161,36.434128,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,103,0,0,"PostGuard","PostGuard(CCW,0,0)",-3.600000,0.489898,-3.553846,0.691401,36.823418,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,104,0,0,"PostGuard","PostGuard(CW,0,1)",-3.000000,1.673320,-3.553846,0.158845,36.343712,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,105,0,0,"PostGuard","PostGuard(CCW,0,1)",-4.000000,0.000000,-3.553846,0.314231,36.375931,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,108,0,0,"PostGuard","PostGuard(CW,2,0)",-3.400000,1.200000,-3.553846,0.860866,37.433960,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,109,0,0,"PostGuard","PostGuard(CCW,2,0)",-2.600000,1.356466,-3.553846,0.934097,37.628288,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,114,0,0,"PostGuard","PostGuard(CW,4,0)",-2.800000,1.469694,-3.553846,-0.548665,36.554409,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,115,0,0,"PostGuard","PostGuard(CCW,4,0)",-3.800000,0.400000,-3.553846,-0.354726,36.705116,1.018255,-3.553846,0,,
7977,6,14,ClusterValue,43,1,1,0,"Draw","Draw(CCW,TEE)",-2.800000,1.469694,-2.466667,0.277221,36.359325,1.343296,-2.466667,0,,
7977,6,14,ClusterValue,43,3,1,0,"Draw","Draw(CCW,S0)",-3.200000,1.469694,-2.466667,0.462373,36.448093,1.343296,-2.466667,0,,
7977,6,14,ClusterValue,43,7,1,0,"Draw","Draw(CCW,S4)",-2.400000,1.356466,-2.466667,0.354157,36.388882,1.343296,-2.466667,0,,
7977,6,14,ClusterValue,43,25,1,0,"Draw","Draw(CCW,L7)",-1.800000,0.400000,-2.466667,-0.720432,36.550888,1.343296,-2.466667,0,,
7977,6,14,ClusterValue,43,52,1,0,"Hit","Hit(CW,5,TOUCH)",-2.800000,1.469694,-2.466667,0.661825,36.597630,1.343296,-2.466667,0,,
7977,6,14,ClusterValue,43,72,1,0,"Hit","Hit(CW,9,TOUCH)",-2.800000,1.469694,-2.466667,0.097259,37.489319,1.343296,-2.466667,0,,
7977,6,14,ClusterValue,43,73,1,0,"Hit","Hit(CCW,9,TOUCH)",-2.000000,1.095445,-2.466667,0.252367,36.352531,1.343296,-2.466667,0,,
7977,6,14,ClusterValue,43,80,1,0,"Freeze","Freeze(CW,9)",-2.800000,1.166190,-2.466667,-0.083722,37.439056,1.343296,-2.466667,0,,
7977,6,14,ClusterValue,43,81,1,0,"Freeze","Freeze(CCW,9)",-1.600000,0.800000,-2.466667,0.238046,36.349140,1.343296,-2.466667,0,,
7977,6,14,ClusterValue,43,5,2,0,"Draw","Draw(CCW,S2)",-2.200000,1.469694,-3.396296,0.899917,38.404873,1.193495,-3.396296,0,,
7977,6,14,ClusterValue,43,8,2,0,"Draw","Draw(CW,S6)",-4.000000,0.000000,-3.396296,-0.899917,38.404873,1.193495,-3.396296,0,,
7977,6,14,ClusterValue,43,13,2,0,"Draw","Draw(CCW,L1)",-2.800000,1.469694,-3.396296,1.088379,39.496468,1.193495,-3.396296,0,,
7977,6,14,ClusterValue,43,14,2,0,"Draw","Draw(CW,L2)",-3.200000,1.166190,-3.396296,1.538970,38.403671,1.193495,-3.396296,0,,
7977,6,14,ClusterValue,43,15,2,0,"Draw","Draw(CCW,L2)",-4.000000,0.000000,-3.396296,1.538953,38.404457,1.193495,-3.396296,0,,
7977,6,14,ClusterValue,43,16,2,0,"Draw","Draw(CW,L3)",-3.400000,1.200000,-3.396296,1.088060,37.310215,1.193495,-3.396296,0,,
7977,6,14,ClusterValue,43,17,2,0,"Draw","Draw(CCW,L3)",-2.800000,0.979796,-3.396296,1.087985,37.312275,1.193495,-3.396296,0,,
7977,6,14,ClusterValue,43,20,2,0,"Draw","Draw(CW,L5)",-2.200000,1.469694,-3.396296,-1.087984,37.312302,1.193495,-3.396296,0,,
7977,6,14,ClusterValue,43,21,2,0,"Draw","Draw(CCW,L5)",-2.200000,1.469694,-3.396296,-1.088060,37.310215,1.193495,-3.396296,0,,
7977,6,14,ClusterValue,43,22,2,0,"Draw","Draw(CW,L6)",-3.400000,1.200000,-3.396296,-1.538953,38.404457,1.193495,-3.396296,0,,
7977,6,14,ClusterValue,43,23,2,0,"Draw","Draw(CCW,L6)",-4.000000,0.000000,-3.396296,-1.539004,38.404030,1.193495,-3.396296,0,,
7977,6,14,ClusterValue,43,24,2,0,"Draw","Draw(CW,L7)",-2.400000,1.356466,-3.396296,-1.088379,39.496468,1.193495,-3.396296,0,,
7977,6,14,ClusterValue,43,26,2,0,"PreGuard","PreGuard(CW,G3)",-2.800000,1.166190,-3.396296,0.599712,36.222382,1.193495,-3.396296,0,,
7977,6,14,ClusterValue,43,27,2,0,"PreGuard","PreGuard(CCW,G3)",-2.200000,1.469694,-3.396296,0.599836,36.226868,1.193495,-3.396296,0,,
7977,6,14,ClusterValue,43,28,2,0,"PreGuard","PreGuard(CW,G4)",-4.000000,0.000000,-3.396296,-0.000073,35.393356,1.193495,-3.396296,0,,
7977,6,14,ClusterValue,43,29,2,0,"PreGuard","PreGuard(CCW,G4)",-4.000000,0.000000,-3.396296,0.000052,35.393959,1.193495,-3.396296,0,,
