game_id,end,shot_num,method,seed,candidate_idx,cluster_id,is_representative,shot_type,label,e_score,e_sd,cluster_value,land_x,land_y,cluster_sd,cluster_value_risk,risk_lambda
7977,6,14,ClusterValue,43,0,0,0,"Draw","Draw(CW,TEE)",-2.800000,1.469694,-3.512821,0.244687,37.695061,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,2,0,0,"Draw","Draw(CW,S0)",-3.600000,0.800000,-3.512821,0.068933,37.301102,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,4,0,0,"Draw","Draw(CW,S2)",-4.000000,0.000000,-3.512821,0.818813,37.385250,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,6,0,0,"Draw","Draw(CW,S4)",-3.400000,1.200000,-3.512821,0.188384,37.467415,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,9,0,0,"Draw","Draw(CCW,S6)",-2.000000,1.264911,-3.512821,-0.625205,36.542332,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,10,0,0,"Draw","Draw(CW,L0)",-4.200000,1.166190,-3.512821,-0.036396,37.142143,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,11,0,0,"Draw","Draw(CCW,L0)",-3.400000,1.200000,-3.512821,1.016140,37.040474,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,12,0,0,"Draw","Draw(CW,L1)",-3.400000,0.800000,-3.512821,1.085963,37.575485,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,18,0,0,"Draw","Draw(CW,L4)",-4.000000,0.000000,-3.512821,-0.052081,36.454243,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,19,0,0,"Draw","Draw(CCW,L4)",-3.400000,1.200000,-3.512821,0.003801,36.399292,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,32,0,0,"Hit","Hit(CW,1,TOUCH)",-4.000000,0.000000,-3.512821,-0.091143,36.849178,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,33,0,0,"Hit","Hit(CCW,1,TOUCH)",-4.200000,0.748331,-3.512821,-0.113337,36.431705,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,40,0,0,"Freeze","Freeze(CW,1)",-3.400000,1.200000,-3.512821,-0.168013,36.797787,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,41,0,0,"Freeze","Freeze(CCW,1)",-4.400000,0.489898,-3.512821,-0.087974,36.423096,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,42,0,0,"Hit","Hit(CW,3,TOUCH)",-2.600000,1.356466,-3.512821,-0.066042,37.158138,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,43,0,0,"Hit","Hit(CCW,3,TOUCH)",-3.800000,0.400000,-3.512821,0.187799,36.343239,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,50,0,0,"Freeze","Freeze(CW,3)",-4.000000,0.000000,-3.512821,-0.098725,37.147625,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,51,0,0,"Freeze","Freeze(CCW,3)",-4.200000,0.400000,-3.512821,0.184051,36.343098,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,53,0,0,"Hit","Hit(CCW,5,TOUCH)",-2.200000,0.979796,-3.512821,0.756512,37.358860,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,60,0,0,"Freeze","Freeze(CW,5)",-2.800000,1.469694,-3.512821,0.619402,36.587814,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,61,0,0,"Freeze","Freeze(CCW,5)",-3.400000,1.200000,-3.512821,0.717779,37.344318,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,62,0,0,"Hit","Hit(CW,7,TOUCH)",-4.200000,0.400000,-3.512821,-0.221317,36.745811,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,63,0,0,"Hit","Hit(CCW,7,TOUCH)",-4.000000,0.000000,-3.512821,-0.381508,37.019806,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,70,0,0,"Freeze","Freeze(CW,7)",-3.400000,1.200000,-3.512821,-0.274915,36.718197,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,71,0,0,"Freeze","Freeze(CCW,7)",-4.000000,0.000000,-3.512821,-0.412782,37.019135,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,82,0,0,"Hit","Hit(CW,11,TOUCH)",-3.800000,0.400000,-3.512821,0.077058,36.360340,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,83,0,0,"Hit","Hit(CCW,11,TOUCH)",-3.000000,1.264911,-3.512821,0.158774,37.663586,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,90,0,0,"Freeze","Freeze(CW,11)",-3.200000,1.166190,-3.512821,0.104021,36.353168,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,91,0,0,"Freeze","Freeze(CCW,11)",-3.400000,1.200000,-3.512821,0.250049,37.611633,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,92,0,0,"Hit","Hit(CW,13,TOUCH)",-3.400000,1.200000,-3.512821,0.143572,36.345345,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,93,0,0,"Hit","Hit(CCW,13,TOUCH)",-4.000000,0.000000,-3.512821,0.211692,36.344933,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,102,0,0,"PostGuard","PostGuard(CW,0,0)",-4.600000,0.800000,-3.512821,-0.061161,36.434128,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,103,0,0,"PostGuard","PostGuard(CCW,0,0)",-3.600000,0.800000,-3.512821,0.691401,36.823418,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,104,0,0,"PostGuard","PostGuard(CW,0,1)",-3.200000,1.166190,-3.512821,0.158845,36.343712,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,105,0,0,"PostGuard","PostGuard(CCW,0,1)",-4.000000,0.000000,-3.512821,0.314231,36.375931,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,108,0,0,"PostGuard","PostGuard(CW,2,0)",-1.600000,1.200000,-3.512821,0.860866,37.433960,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,109,0,0,"PostGuard","PostGuard(CCW,2,0)",-3.400000,1.200000,-3.512821,0.934097,37.628288,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,114,0,0,"PostGuard","PostGuard(CW,4,0)",-3.600000,0.800000,-3.512821,-0.548665,36.554409,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,115,0,0,"PostGuard","PostGuard(CCW,4,0)",-3.400000,1.200000,-3.512821,-0.354726,36.705116,1.142911,-3.512821,0
7977,6,14,ClusterValue,43,1,1,0,"Draw","Draw(CCW,TEE)",-2.200000,1.469694,-1.711111,0.277221,36.359325,1.240470,-1.711111,0
7977,6,14,ClusterValue,43,3,1,0,"Draw","Draw(CCW,S0)",-1.600000,0.800000,-1.711111,0.462373,36.448093,1.240470,-1.711111,0
7977,6,14,ClusterValue,43,7,1,0,"Draw","Draw(CCW,S4)",-3.000000,2.190890,-1.711111,0.354157,36.388882,1.240470,-1.711111,0
7977,6,14,ClusterValue,43,25,1,0,"Draw","Draw(CCW,L7)",-1.800000,0.400000,-1.711111,-0.720432,36.550888,1.240470,-1.711111,0
7977,6,14,ClusterValue,43,52,1,0,"Hit","Hit(CW,5,TOUCH)",-1.000000,1.264911,-1.711111,0.661825,36.597630,1.240470,-1.711111,0
7977,6,14,ClusterValue,43,72,1,0,"Hit","Hit(CW,9,TOUCH)",-1.600000,0.800000,-1.711111,0.097259,37.489319,1.240470,-1.711111,0
7977,6,14,ClusterValue,43,73,1,0,"Hit","Hit(CCW,9,TOUCH)",-1.000000,0.000000,-1.711111,0.252367,36.352531,1.240470,-1.711111,0
7977,6,14,ClusterValue,43,80,1,0,"Freeze","Freeze(CW,9)",-1.000000,0.000000,-1.711111,-0.083722,37.439056,1.240470,-1.711111,0
7977,6,14,ClusterValue,43,81,1,0,"Freeze","Freeze(CCW,9)",-2.200000,0.400000,-1.711111,0.238046,36.349140,1.240470,-1.711111,0
7977,6,14,ClusterValue,43,5,2,0,"Draw","Draw(CCW,S2)",-3.400000,1.200000,-3.374074,0.899917,38.404873,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,8,2,0,"Draw","Draw(CW,S6)",-1.800000,1.166190,-3.374074,-0.899917,38.404873,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,13,2,0,"Draw","Draw(CCW,L1)",-3.400000,1.200000,-3.374074,1.088379,39.496468,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,14,2,0,"Draw","Draw(CW,L2)",-3.200000,1.166190,-3.374074,1.538970,38.403671,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,15,2,0,"Draw","Draw(CCW,L2)",-3.200000,1.166190,-3.374074,1.538953,38.404457,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,16,2,0,"Draw","Draw(CW,L3)",-2.800000,1.469694,-3.374074,1.088060,37.310215,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,17,2,0,"Draw","Draw(CCW,L3)",-1.600000,1.200000,-3.374074,1.087985,37.312275,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,20,2,0,"Draw","Draw(CW,L5)",-3.000000,1.264911,-3.374074,-1.087984,37.312302,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,21,2,0,"Draw","Draw(CCW,L5)",-3.400000,1.200000,-3.374074,-1.088060,37.310215,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,22,2,0,"Draw","Draw(CW,L6)",-3.200000,1.166190,-3.374074,-1.538953,38.404457,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,23,2,0,"Draw","Draw(CCW,L6)",-4.000000,0.000000,-3.374074,-1.539004,38.404030,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,24,2,0,"Draw","Draw(CW,L7)",-3.200000,1.166190,-3.374074,-1.088379,39.496468,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,26,2,0,"PreGuard","PreGuard(CW,G3)",-2.000000,1.264911,-3.374074,0.599712,36.222382,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,27,2,0,"PreGuard","PreGuard(CCW,G3)",-2.400000,1.356466,-3.374074,0.599836,36.226868,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,28,2,0,"PreGuard","PreGuard(CW,G4)",-4.000000,0.000000,-3.374074,-0.000073,35.393356,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,29,2,0,"PreGuard","PreGuard(CCW,G4)",-4.000000,0.000000,-3.374074,0.000052,35.393959,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,30,2,0,"PreGuard","PreGuard(CW,G5)",-4.200000,0.400000,-3.374074,-0.599836,36.226868,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,31,2,0,"PreGuard","PreGuard(CCW,G5)",-3.400000,1.200000,-3.374074,-0.599712,36.222382,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,100,2,0,"Freeze","Freeze(CW,13)",-3.400000,1.200000,-3.374074,0.178848,36.312515,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,101,2,0,"Freeze","Freeze(CCW,13)",-4.600000,1.200000,-3.374074,0.178997,36.313023,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,106,2,0,"PostGuard","PostGuard(CW,0,2)",-2.800000,1.469694,-3.374074,0.224045,35.778000,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,107,2,0,"PostGuard","PostGuard(CCW,0,2)",-2.800000,1.469694,-3.374074,0.224297,35.776844,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,110,2,0,"PostGuard","PostGuard(CW,2,1)",-2.800000,1.469694,-3.374074,0.828003,36.722683,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,111,2,0,"PostGuard","PostGuard(CCW,2,1)",-3.400000,1.200000,-3.374074,0.827939,36.725235,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,112,2,0,"PostGuard","PostGuard(CW,2,2)",-3.400000,1.200000,-3.374074,0.805462,35.722305,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,113,2,0,"PostGuard","PostGuard(CCW,2,2)",-3.400000,1.200000,-3.374074,0.805360,35.724335,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,116,2,0,"PostGuard","PostGuard(CW,4,1)",-3.800000,1.600000,-3.374074,-0.482051,36.024105,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,117,2,0,"PostGuard","PostGuard(CCW,4,1)",-4.000000,0.000000,-3.374074,-0.481864,36.020889,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,118,2,0,"PostGuard","PostGuard(CW,4,2)",-4.200000,0.400000,-3.374074,-0.468660,35.022442,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,119,2,0,"PostGuard","PostGuard(CCW,4,2)",-3.400000,1.200000,-3.374074,-0.468462,35.019089,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,120,2,0,"PostGuard","PostGuard(CW,6,0)",-4.000000,0.000000,-3.374074,-0.121121,36.716259,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,121,2,0,"PostGuard","PostGuard(CCW,6,0)",-3.800000,0.400000,-3.374074,-0.155251,36.663582,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,122,2,0,"PostGuard","PostGuard(CW,6,1)",-3.400000,1.200000,-3.374074,-0.117780,35.715729,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,123,2,0,"PostGuard","PostGuard(CCW,6,1)",-3.400000,1.200000,-3.374074,-0.117668,35.714775,1.225075,-3.374074,0
7977,6,14,ClusterValue,43,124,2,0,"PostGuard","PostGuard(CW,6,2)",-4.000000,0.000000,-3.374074,-0.114438,34.716137,1.225075,-3.374074,0
