game_id,end,shot_num,team,remaining,has_hammer,phase_shot,phase_r,n_stones,n_stones_bin,n_my,n_op,n_my_house,n_op_house,n_house,house_diff,n_my_guard,n_op_guard,n_guard,n_center_guard,center_lane_blocked,n_front_house,n_back_house,n_within_0.61,n_within_1.22,d_no1,no1_mine,d_no2,no1_no2_gap,counting_my,counting_op,score_now,min_pair_dist,mean_nn_dist,x_spread,y_spread,house_mean_nn_dist,house_density,n_cand,q_star,q_2nd,q_gap12,q_median,q_mean,q_min,q_range,q_iqr,q_star_minus_median,n_near_best_025,n_near_best_050,frac_near_best_050,q_sd_mean,q_sd_median,q_sd_best,best_type,n_types,frac_hit,frac_draw,frac_guard,best_type_margin,n_types_near_best_050,best_type_is_hit,best_hist_entropy,best_p_negative,best_p_ge2,qadj_star_l0.5,qadj_best_same_as_q_best_l0.5,qadj_best_type_l0.5,lookahead_gain_best,lookahead_gain_mean,n_cand_ct,K_clusters,n_reps,largest_frac,n_singleton,singleton_frac,size_entropy_norm,mean_cluster_size,type_purity,eta2_q,within_sd_q,between_range_q,best_is_rep,best_cluster_selected,best_cluster_size,rep_q_max,screen_loss,true_top_cluster_selected,rho_cand,rho_cluster,rho_gain,cluster_sd_mean,best_cluster_rank,rho_cluster_risk_l0.5,rho_cand_risk_l0.5,topk_overlap_l0.5,n_seeds_ct,rho_gain_sd,regret_A1,regret_A1_sd,n_seeds_A1,regret_adj_A1,regret_adj_A1_sd,regret_A9P5,regret_A9P5_sd,n_seeds_A9P5,regret_adj_A9P5,regret_adj_A9P5_sd,regret_A9P5N,regret_A9P5N_sd,n_seeds_A9P5N,regret_adj_A9P5N,regret_adj_A9P5N_sd,d_A9P5_A1,d_A9P5N_A1,d_A9P5N_A9P5,dadj_A9P5_A1,dadj_A9P5N_A1,dadj_A9P5N_A9P5
3377,1,1,1,15,1,early,early_r9+,1,0-1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0.2545287920729014,1,,,1,0,1,,,,,,0.08168754245510551,39,1.225,1.17,0.05500000000000016,0.74,0.7646153846153846,0.305,0.9200000000000002,0.28,0.4850000000000001,6,22,0.5641025641025641,2.0909007692307693,2.08345,2.14345,Draw,4,0.0,0.6666666666666666,0.3076923076923077,0.20000000000000018,3,0,2.815893339171771,0.295,0.415,0.15327500000000005,1,Draw,0.2250000000000001,0.04923076923076923,39.0,8.0,4.0,0.2564102564102564,1.0,0.125,0.9263425690066092,4.875,0.8461538461538461,0.4906100511922567,0.13192414186824128,0.36383333333333334,0.0,1.0,6.0,0.9940000000000001,0.2310000000000001,1.0,0.1352187350301362,0.1927856421427722,0.057566907112636,1.9514845637095974,3.6,0.08571428571428574,0.07277416144174857,0.85,5,0.13108762920171996,0.37700000000000006,0.30914397940118454,5,0.3171320000000001,0.26076957773099224,0.402,0.193183850256692,5,0.37805400000000006,0.20673736498272385,0.31200000000000006,0.19201562436426886,5,0.3346760000000001,0.1662379372465863,0.024999999999999967,-0.065,-0.08999999999999997,0.060921999999999976,0.017544000000000004,-0.04337799999999997
3950,3,1,1,15,1,early,early_r9+,1,0-1,0,1,0,1,1,-1,0,0,0,0,0,0,1,1,1,0.5387707678632913,0,,,0,1,-1,,,,,,0.08168754245510551,43,1.18,1.175,0.004999999999999893,0.72,0.7232558139534884,0.265,0.9149999999999999,0.2875,0.45999999999999996,7,24,0.5581395348837209,2.0870776744186044,2.07229,2.2973,Draw,5,0.18604651162790697,0.6511627906976745,0.13953488372093023,0.2849999999999999,4,0,2.8769151034363674,0.345,0.445,0.13885499999999995,0,Draw,2.1799999999999997,1.0126744186046512,43.0,9.0,4.0,0.18604651162790697,2.0,0.22222222222222224,0.9184460486854823,4.777777777777778,0.8604651162790697,0.4158656800260242,0.15405336521540913,0.6,0.2,0.6,8.0,0.8939999999999999,0.2859999999999999,0.4,0.01314473018651428,0.02301187839447346,0.00986714820795918,1.864976811637511,4.4,-0.036778477080183156,0.006643377422829203,0.95,5,0.345340427607701,0.35999999999999993,0.08573214099741121,5,0.44125899999999996,0.09832946254810915,0.41,0.1760681686165901,5,0.46565699999999993,0.14153464927359669,0.533,0.3353095584679924,5,0.5717459999999999,0.2922137362103294,0.050000000000000044,0.1730000000000001,0.12300000000000005,0.024397999999999975,0.1304869999999999,0.10608899999999993
5322,5,0,0,16,0,early,early_r9+,0,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,,,0,0,0,,,,,,0.0,33,-0.42,-0.43,0.010000000000000009,-0.665,-0.6707575757575757,-0.955,0.5349999999999999,0.10999999999999999,0.24500000000000005,17,32,0.9696969696969697,1.9982645454545453,2.01221,1.91666,Draw,3,0.0,0.7878787878787878,0.18181818181818182,0.010000000000000009,3,0,2.58231274870594,0.6,0.175,-1.37833,1,Draw,-1.38,-1.4466666666666668,33.0,7.0,4.0,0.30303030303030304,1.0,0.14285714285714285,0.8928538231363689,4.714285714285714,1.0,0.2607185286076186,0.09410734797945464,0.29583333333333345,0.0,0.2,10.0,-0.485,0.06500000000000002,0.6,0.07042946140440412,0.06866517484098449,-0.001764286563419637,1.8718138830007072,5.4,0.14285714285714285,0.09047135035884996,0.9,5,0.35726329780147376,0.23699999999999996,0.06515366451704774,5,0.29390399999999983,0.07732341167136908,0.19999999999999998,0.07754031209635412,5,0.26934699999999984,0.0727213185386514,0.19099999999999995,0.14099645385611653,5,0.23928999999999984,0.0895650998575896,-0.03699999999999998,-0.04600000000000001,-0.009000000000000036,-0.024556999999999995,-0.054613999999999996,-0.030057
6603,4,0,0,16,0,early,early_r9+,0,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,,,0,0,0,,,,,,0.0,33,-0.33,-0.395,0.065,-0.595,-0.6227272727272727,-1.07,0.74,0.17499999999999993,0.26499999999999996,13,30,0.9090909090909091,2.007888787878788,1.9979,1.93936,PreGuard,3,0.0,0.7878787878787878,0.18181818181818182,0.065,3,0,2.5770386176702553,0.59,0.155,-1.29968,1,PreGuard,-0.45,-1.3978787878787877,33.0,7.0,4.0,0.30303030303030304,1.0,0.14285714285714285,0.8928538231363689,4.714285714285714,1.0,0.1758349539704305,0.13781909332960793,0.1974999999999999,0.2,1.0,6.0,-0.449,0.119,1.0,0.06870478012615841,0.3804460627739411,0.3117412826477827,2.0220539089513503,3.4,0.3071428571428572,0.0886048235061165,0.85,5,0.23891645119971422,0.24999999999999994,0.04911720676097125,5,0.259528,0.08373583115966547,0.17599999999999993,0.11288268246281176,5,0.22457199999999994,0.13462110772460606,0.296,0.18290708023474653,5,0.3407530000000001,0.21932995225800792,-0.07400000000000001,0.04600000000000004,0.12000000000000005,-0.03495600000000004,0.0812250000000001,0.11618100000000015
6821,4,0,0,16,0,early,early_r9+,0,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,,,0,0,0,,,,,,0.0,33,-0.415,-0.42,0.0050000000000000044,-0.65,-0.6437878787878788,-0.855,0.44,0.20999999999999996,0.23500000000000004,18,33,1.0,2.010216060606061,2.0266,1.94236,Draw,3,0.0,0.7878787878787878,0.18181818181818182,0.12500000000000006,3,0,2.6452168285031976,0.59,0.175,-1.38618,1,Draw,-1.4,-1.419848484848485,33.0,7.0,4.0,0.30303030303030304,1.0,0.14285714285714285,0.8928538231363689,4.714285714285714,1.0,0.2704932271407626,0.10966554138107272,0.19500000000000006,0.0,0.8,6.0,-0.461,0.04600000000000002,0.6,0.05854121299618955,-0.15090499582190264,-0.20944620881809217,1.9287543336720514,3.2,-0.24285714285714294,0.04888519809279621,1.0,5,0.3711325089325377,0.10799999999999998,0.10140266268693339,5,0.14007500000000003,0.10032994275140397,0.24200000000000005,0.19655151996359632,5,0.302267,0.19443912301154823,0.21200000000000002,0.13558207846172002,5,0.26273400000000013,0.1372401549474497,0.13400000000000006,0.10400000000000004,-0.030000000000000027,0.16219199999999998,0.1226590000000001,-0.039532999999999874
4552,4,0,0,16,0,early,early_r9+,0,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,,,0,0,0,,,,,,0.0,33,-0.28,-0.355,0.07499999999999996,-0.55,-0.5866666666666667,-1.02,0.74,0.20000000000000007,0.27,14,29,0.8787878787878788,2.0474336363636363,2.03455,2.11934,Draw,3,0.0,0.7878787878787878,0.18181818181818182,0.10499999999999998,3,0,2.737169092655167,0.575,0.185,-1.33967,1,Draw,-1.28,-1.3613636363636363,33.0,7.0,4.0,0.30303030303030304,1.0,0.14285714285714285,0.8928538231363689,4.714285714285714,1.0,0.22612040397664482,0.13625112988275123,0.24749999999999997,0.0,0.4,6.0,-0.491,0.21099999999999994,0.6,-0.010846818212151893,0.0692334044397402,0.0800802226518921,1.8554222637433457,4.2,0.050000000000000024,-0.02125004389048954,0.85,5,0.09807213258582316,0.23799999999999993,0.10383881740466815,5,0.20708600000000005,0.14100764174327574,0.2079999999999999,0.05529466520379709,5,0.16350200000000015,0.06022751910464183,0.2699999999999999,0.10087120500916014,5,0.25616000000000005,0.13573788573939108,-0.030000000000000027,0.03199999999999997,0.062,-0.0435839999999999,0.049074000000000007,0.09265799999999991
1532,3,1,1,15,1,early,early_r9+,1,0-1,0,1,0,1,1,-1,0,0,0,0,0,0,1,1,1,0.15638237819204578,0,,,0,1,-1,,,,,,0.08168754245510551,43,1.17,1.115,0.05499999999999994,0.715,0.7163953488372093,0.45,0.72,0.21999999999999997,0.45499999999999996,5,25,0.5813953488372093,2.0702611627906977,2.07555,2.18428,Draw,5,0.18604651162790697,0.6511627906976745,0.13953488372093023,0.2649999999999999,3,0,2.847223581657066,0.29,0.405,0.07785999999999982,1,Draw,2.17,1.158139534883721,43.0,9.0,4.0,0.20930232558139536,2.0,0.22222222222222224,0.911698881949819,4.777777777777778,0.8604651162790697,0.6483680883313679,0.09639929846391025,0.44666666666666666,0.0,0.8,6.0,0.95,0.21999999999999992,0.8,0.19636091682225512,0.4979105575170374,0.3015496406947823,1.9792241094902305,2.8,0.37333333333333335,0.14025363767803262,0.8,5,0.35272380401702896,0.3669999999999999,0.11065712810298307,5,0.3288169999999998,0.12512815173852765,0.3089999999999999,0.22810085488660495,5,0.2627649999999998,0.16293669449359774,0.43899999999999995,0.13566502865514019,5,0.4183339999999999,0.12575561445716857,-0.057999999999999996,0.07200000000000006,0.13000000000000006,-0.066052,0.08951700000000007,0.15556900000000007
5154,6,1,1,15,1,early,early_r9+,1,0-1,0,1,0,1,1,-1,0,0,0,0,0,0,1,1,1,0.11202014744147337,0,,,0,1,-1,,,,,,0.08168754245510551,43,1.19,1.095,0.09499999999999997,0.745,0.7565116279069768,0.405,0.7849999999999999,0.21500000000000008,0.44499999999999995,5,27,0.627906976744186,2.070163488372093,2.07364,2.05521,Draw,5,0.18604651162790697,0.6511627906976745,0.13953488372093023,0.2699999999999999,4,0,2.6753441343679576,0.275,0.39,0.16239499999999985,1,Draw,2.19,1.1644186046511629,43.0,9.0,4.0,0.20930232558139536,2.0,0.22222222222222224,0.911698881949819,4.777777777777778,0.8604651162790697,0.38726709485116134,0.13337571373979945,0.3699999999999999,0.0,0.6,6.0,0.877,0.313,0.2,-0.05041917327792049,-0.09,-0.039580826722079486,1.9904047255429667,4.8,-0.18333333333333332,-0.05903426962552623,0.9,5,0.24216437622527476,0.35699999999999993,0.21539498601406673,5,0.3815389999999998,0.17665763578175722,0.38099999999999995,0.1278866685780813,5,0.4224719999999998,0.1417214297310043,0.38999999999999996,0.20040583823831082,5,0.44094199999999983,0.1611019010440286,0.02400000000000002,0.03300000000000003,0.009000000000000008,0.040933,0.05940300000000004,0.018470000000000042
3082,0,2,0,14,0,early,early_r9+,0,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,,,0,0,0,,,,,,0.0,33,-0.27,-0.34,0.07,-0.6,-0.6160606060606061,-0.915,0.645,0.21999999999999997,0.32999999999999996,9,27,0.8181818181818182,1.9666433333333335,1.97205,2.03153,Draw,3,0.0,0.7878787878787878,0.18181818181818182,0.30499999999999994,2,0,2.696204313538788,0.555,0.185,-1.285765,1,Draw,-1.225,-1.3878787878787877,33.0,7.0,4.0,0.30303030303030304,1.0,0.14285714285714285,0.8928538231363689,4.714285714285714,1.0,0.4420131064290585,0.11662105682832014,0.475,0.4,0.8,2.0,-0.37,0.09999999999999999,0.8,0.0001530873872893468,0.07142857142857145,0.0712754840412821,1.9927225729064144,1.8,0.07142857142857144,0.08219543670496358,1.0,5,0.31046757920584966,0.354,0.17151530543948554,5,0.28737500000000005,0.10193390916422274,0.28099999999999997,0.06338375186118288,5,0.29296500000000003,0.07841778887790701,0.38899999999999996,0.06804410334481603,5,0.3595229999999999,0.06383467715513257,-0.07300000000000001,0.034999999999999976,0.10799999999999998,0.005589999999999984,0.07214799999999988,0.0665579999999999
4716,7,3,1,13,1,early,early_r9+,0,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,,,0,0,0,,,,,,0.0,33,1.23,1.13,0.10000000000000009,0.855,0.8587878787878789,0.49,0.74,0.25,0.375,10,26,0.7878787878787878,2.0038745454545457,2.0039,1.99427,Draw,3,0.0,0.7878787878787878,0.18181818181818182,0.29499999999999993,2,0,2.7129915741328285,0.26,0.445,0.232865,1,Draw,0.22999999999999998,0.08166666666666668,33.0,7.0,4.0,0.30303030303030304,1.0,0.14285714285714285,0.8928538231363689,4.714285714285714,1.0,0.45382229231634474,0.1288881582584305,0.39916666666666645,0.2,0.8,6.0,1.046,0.184,0.8,0.0910339443501577,0.30714285714285716,0.21610891279269948,1.8884572681891267,3.0,0.37857142857142867,0.06396247905912855,0.95,5,0.41196411096351276,0.31099999999999994,0.10175952043912162,5,0.30560299999999996,0.08648733271410322,0.385,0.014142135623730965,5,0.47046,0.09510561326756693,0.31999999999999995,0.13224031155438196,5,0.35430199999999995,0.11057523285076096,0.07400000000000007,0.009000000000000008,-0.06500000000000006,0.16485700000000003,0.04869899999999999,-0.11615800000000004
2732,2,0,0,16,0,early,early_r9+,0,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,,,0,0,0,,,,,,0.0,33,-0.32,-0.335,0.015000000000000013,-0.605,-0.6168181818181817,-0.89,0.5700000000000001,0.20999999999999996,0.285,15,29,0.8787878787878788,2.032026363636364,2.04763,2.09227,Draw,3,0.0,0.7878787878787878,0.18181818181818182,0.24999999999999994,2,0,2.717195502601182,0.61,0.2,-1.3588149999999999,0,Draw,-1.305,-1.3915151515151516,33.0,7.0,4.0,0.30303030303030304,1.0,0.14285714285714285,0.8928538231363689,4.714285714285714,1.0,0.3239123285995059,0.1257818384034093,0.33499999999999996,0.2,0.8,6.0,-0.5040000000000001,0.18400000000000002,0.2,-0.03880738911819922,-0.1571428571428572,-0.11833546802465797,1.9464359982289121,3.0,-0.09285714285714294,-0.05209463348982664,1.0,5,0.2341444072855729,0.3629999999999999,0.20089176190177632,5,0.34009900000000004,0.19937690244860365,0.308,0.14298601330200097,5,0.28340600000000016,0.13188589705688786,0.30899999999999994,0.1651287376564115,5,0.2950520000000001,0.1747644645515786,-0.05499999999999988,-0.05399999999999994,0.0009999999999999454,-0.05669299999999988,-0.04504699999999995,0.011645999999999934
7051,7,1,1,15,1,early,early_r9+,1,0-1,0,1,0,1,1,-1,0,0,0,0,0,0,1,1,1,0.28127047055991966,0,,,0,1,-1,,,,,,0.08168754245510551,43,1.11,1.1,0.010000000000000009,0.745,0.7338372093023255,0.195,0.915,0.2350000000000001,0.3650000000000001,9,31,0.7209302325581395,2.0583451162790696,2.06007,2.32979,Draw,5,0.18604651162790697,0.6511627906976745,0.13953488372093023,0.09000000000000008,5,0,2.8106822385116366,0.35,0.335,0.05051499999999998,0,Pass,2.1100000000000003,1.073720930232558,43.0,9.0,4.0,0.18604651162790697,1.0,0.11111111111111112,0.9419464837622613,4.777777777777778,0.8604651162790697,0.4664126383799859,0.12859131246308397,0.555,0.6,0.8,6.0,1.055,0.05500000000000003,0.6,0.07567409477512864,0.4228399434948062,0.34716584871967754,1.8804517122042,3.6,0.30333333333333334,0.031200928238546543,0.9,5,0.14080362537121374,0.266,0.16742162345408076,5,0.24497499999999994,0.16234728142934826,0.28700000000000003,0.18613167382259263,5,0.30394699999999986,0.15663255387211186,0.29400000000000004,0.17187931812757462,5,0.2887459999999999,0.13437951505902979,0.02100000000000002,0.028000000000000025,0.007000000000000006,0.05897199999999991,0.04377099999999995,-0.015200999999999965
5470,0,1,1,15,1,early,early_r9+,1,0-1,0,1,0,1,1,-1,0,0,0,0,1,1,0,1,1,0.6021045568472013,0,,,0,1,-1,,,,,,0.08168754245510551,43,0.92,0.895,0.025000000000000022,0.63,0.6284883720930233,0.285,0.635,0.27249999999999996,0.29000000000000004,16,39,0.9069767441860465,2.0624444186046516,2.05883,2.01336,Draw,5,0.18604651162790697,0.6511627906976745,0.13953488372093023,0.025000000000000022,5,0,2.6507183412832225,0.32,0.335,-0.08667999999999998,1,Draw,1.87,1.3879069767441863,43.0,9.0,4.0,0.20930232558139536,2.0,0.22222222222222224,0.911698881949819,4.777777777777778,0.9069767441860466,0.15476856952184692,0.15275466410369326,0.18937499999999996,0.0,0.2,9.0,0.813,0.10700000000000005,0.8,0.016207037794315777,0.27436757965836067,0.2581605418640449,1.9619134690156597,6.0,0.07,0.019251608235373682,0.75,5,0.41857657638358964,0.328,0.14809625248465946,5,0.32630099999999995,0.15194553108762368,0.273,0.11882760622010363,5,0.332487,0.13996653924242036,0.199,0.20531682834098136,5,0.19315,0.2332499668810266,-0.05499999999999999,-0.129,-0.07400000000000001,0.006186000000000025,-0.13315099999999996,-0.139337
7590,3,1,1,15,1,early,early_r9+,1,0-1,0,1,0,1,1,-1,0,0,0,0,1,1,0,1,1,0.3267387490029344,0,,,0,1,-1,,,,,,0.08168754245510551,43,1.1,0.945,0.15500000000000014,0.685,0.686046511627907,0.305,0.7950000000000002,0.26249999999999996,0.41500000000000004,7,28,0.6511627906976745,2.058107906976744,2.0615,2.0567,Hit,5,0.18604651162790697,0.6511627906976745,0.13953488372093023,0.15500000000000014,4,1,2.7365175097559127,0.29,0.4,0.07164999999999999,1,Hit,0.18500000000000005,1.3017441860465115,43.0,9.0,4.0,0.18604651162790697,2.0,0.22222222222222224,0.9184460486854823,4.777777777777778,0.8604651162790697,0.4096755260707984,0.12157339110470874,0.3416666666666667,0.2,0.6,6.0,0.8790000000000001,0.22100000000000003,0.6,0.014856018033478724,0.18915094698217252,0.17429492894869383,1.975112188452688,5.0,0.22999999999999998,0.01580689445705586,0.8,5,0.16254842993802454,0.3850000000000001,0.16140012391568975,5,0.3821399999999999,0.14445870049948537,0.29000000000000004,0.022360679774997852,5,0.2918219999999998,0.010113735462231493,0.341,0.25940797983099906,5,0.3344309999999999,0.24702583519745464,-0.09500000000000008,-0.044000000000000095,0.05099999999999999,-0.09031800000000012,-0.047709,0.04260900000000012
3383,6,0,0,16,0,early,early_r9+,0,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,,,0,0,0,,,,,,0.0,33,-0.25,-0.325,0.07500000000000001,-0.63,-0.6369696969696969,-0.98,0.73,0.14,0.38,5,26,0.7878787878787878,2.040144242424242,2.0315,1.97674,Draw,3,0.0,0.7878787878787878,0.18181818181818182,0.16499999999999998,3,0,2.5724810997697256,0.6,0.16,-1.23837,1,Draw,-1.25,-1.4096969696969697,33.0,7.0,4.0,0.30303030303030304,1.0,0.14285714285714285,0.8928538231363689,4.714285714285714,1.0,0.08584039341875264,0.15656609542825634,0.1825,0.0,0.6,6.0,-0.46699999999999997,0.217,0.8,-0.08060010283473092,0.1299289223042825,0.21052902513901336,1.9236068653929141,4.6,0.09285714285714289,-0.06027891137581205,0.9,5,0.2535874874794634,0.471,0.14668844535272713,5,0.544097,0.16854438790716245,0.30599999999999994,0.2108731846394889,5,0.398462,0.27339297596591616,0.418,0.20617347065032396,5,0.48932000000000003,0.2256779517642342,-0.16500000000000004,-0.05299999999999999,0.11200000000000004,-0.14563500000000007,-0.05477700000000002,0.09085800000000005
1327,5,1,1,15,1,early,early_r9+,1,0-1,0,1,0,1,1,-1,0,0,0,0,1,1,0,1,1,0.200317508723753,0,,,0,1,-1,,,,,,0.08168754245510551,43,1.035,1.005,0.030000000000000027,0.715,0.6922093023255814,0.345,0.69,0.24750000000000005,0.31999999999999995,13,34,0.7906976744186046,2.095663720930233,2.08897,1.98337,Hit,5,0.18604651162790697,0.6511627906976745,0.13953488372093023,0.05999999999999994,5,1,2.719810348576363,0.305,0.425,0.04331499999999988,1,Hit,0.8649999999999999,1.2959302325581397,43.0,9.0,4.0,0.18604651162790697,2.0,0.22222222222222224,0.9112530827386317,4.777777777777778,0.9069767441860466,0.23841732257263706,0.15531919121711962,0.374,0.0,0.2,6.0,0.8400000000000001,0.1949999999999999,0.6,0.0032558214040942697,0.09516504338147985,0.09190922197738557,1.8750333332962783,5.6,0.09,0.04553630761083662,0.9,5,0.31539321195410747,0.3259999999999999,0.1516739924970659,5,0.42866799999999977,0.1765985378124632,0.33699999999999986,0.11681181447096865,5,0.40778099999999984,0.11255618532537429,0.2949999999999999,0.11051018052650172,5,0.3786829999999999,0.11508687205758958,0.010999999999999954,-0.031000000000000028,-0.04199999999999998,-0.020886999999999933,-0.04998499999999989,-0.029097999999999957
2213,0,1,1,15,1,early,early_r9+,1,0-1,0,1,0,1,1,-1,0,0,0,0,1,1,0,1,1,0.2746617249209823,0,,,0,1,-1,,,,,,0.08168754245510551,43,1.115,1.11,0.004999999999999893,0.68,0.682906976744186,0.205,0.91,0.23750000000000004,0.43499999999999994,10,30,0.6976744186046512,2.0881423255813956,2.08026,2.03022,Draw,5,0.18604651162790697,0.6511627906976745,0.13953488372093023,0.040000000000000036,4,0,2.687245138790547,0.305,0.415,0.09989000000000003,1,Draw,2.115,1.3488372093023255,43.0,9.0,4.0,0.18604651162790697,1.0,0.11111111111111112,0.9119857350228958,4.777777777777778,0.9069767441860466,0.5284745410376203,0.14418655376610814,0.5275000000000001,0.0,1.0,8.0,0.8560000000000001,0.25899999999999995,0.2,-0.01818815267825105,0.07348837692790215,0.09167652960615322,1.949231345071956,3.6,0.05999999999999998,-0.0799030417489063,0.85,5,0.2780343684609517,0.371,0.12948938180406916,5,0.38465999999999995,0.12995898146145962,0.27299999999999996,0.23314694936884758,5,0.28808399999999995,0.2541832046821741,0.39399999999999996,0.1910628168953866,5,0.48485500000000004,0.20484013388493968,-0.09800000000000003,0.022999999999999965,0.121,-0.096576,0.10019500000000009,0.19677100000000008
9526,7,1,1,15,1,early,early_r9+,1,0-1,0,1,0,1,1,-1,0,0,0,0,1,1,0,1,1,0.2019390124333587,0,,,0,1,-1,,,,,,0.08168754245510551,43,1.12,1.015,0.1050000000000002,0.72,0.6840697674418605,0.305,0.8150000000000002,0.2749999999999999,0.40000000000000013,5,26,0.6046511627906976,2.0861395348837206,2.08988,2.46081,Draw,5,0.18604651162790697,0.6511627906976745,0.13953488372093023,0.2600000000000001,5,0,2.993783280970749,0.375,0.435,-0.067415,0,Hit,2.12,1.2969767441860467,43.0,9.0,4.0,0.18604651162790697,1.0,0.11111111111111112,0.9323861813679961,4.777777777777778,0.9069767441860466,0.35513912020629956,0.14306828331681892,0.3006249999999999,0.0,0.4,8.0,0.8109999999999999,0.30900000000000005,0.4,0.006097295426682218,0.1529979020927839,0.1469006066661017,1.9913129390913376,5.4,-0.08333333333333333,-0.022548784004972094,0.8,5,0.31455102466345103,0.47700000000000004,0.17573417425190813,5,0.327635,0.17013590578563953,0.4010000000000001,0.1539236823883836,5,0.25113599999999997,0.24625569700008973,0.559,0.22949400863639127,5,0.4161659999999999,0.2462718476957933,-0.07599999999999996,0.08200000000000002,0.15799999999999997,-0.07649900000000004,0.08853099999999992,0.16502999999999995
9585,2,0,0,16,0,early,early_r9+,0,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,,,0,0,0,,,,,,0.0,33,-0.19,-0.24,0.04999999999999999,-0.595,-0.5910606060606061,-0.88,0.69,0.18499999999999994,0.40499999999999997,6,22,0.6666666666666666,2.0346972727272727,2.06337,1.79274,PreGuard,3,0.0,0.7878787878787878,0.18181818181818182,0.04999999999999999,2,0,2.4500686973223864,0.555,0.19,-1.08637,1,PreGuard,-0.19,-1.3646969696969695,33.0,7.0,4.0,0.30303030303030304,1.0,0.14285714285714285,0.8928538231363689,4.714285714285714,1.0,0.33878352007024687,0.13605147762739758,0.40166666666666667,0.0,0.8,6.0,-0.315,0.125,0.8,0.056212668197525836,0.09285714285714289,0.03664447465961704,1.852660753496215,3.0,0.09285714285714286,0.09144170436651419,0.95,5,0.4503788496171185,0.44699999999999995,0.20342689104442407,5,0.553082,0.21248437370780934,0.367,0.2105825253908786,5,0.519635,0.1955905608024069,0.178,0.14433468051719245,5,0.3408769999999999,0.10536154668568605,-0.07999999999999996,-0.26899999999999996,-0.189,-0.033447000000000005,-0.2122050000000001,-0.17875800000000008
2126,6,1,1,15,1,early,early_r9+,1,0-1,0,1,0,1,1,-1,0,0,0,0,1,1,0,1,1,0.05379692099079856,0,,,0,1,-1,,,,,,0.08168754245510551,43,1.06,0.94,0.1200000000000001,0.67,0.6891860465116278,0.365,0.6950000000000001,0.20000000000000007,0.39,9,33,0.7674418604651163,2.06559511627907,2.05109,2.03873,Draw,5,0.18604651162790697,0.6511627906976745,0.13953488372093023,0.135,5,0,2.7406973788152835,0.295,0.4,0.04063499999999998,1,Draw,2.06,1.19,43.0,9.0,4.0,0.18604651162790697,1.0,0.11111111111111112,0.9419464837622614,4.777777777777778,0.8604651162790697,0.22756859620902975,0.12975949874873222,0.22080357142857143,0.2,0.4,8.0,0.873,0.18700000000000003,0.4,0.07673912629914055,0.14056984184770718,0.06383071554856665,1.9141758863201823,5.8,-0.07000000000000002,0.05790156697732544,0.85,5,0.11587847801931314,0.40099999999999997,0.1557000321130346,5,0.403439,0.15793905222426785,0.274,0.12223951897811115,5,0.2877789999999999,0.10675990161338658,0.34199999999999997,0.2665661268803671,5,0.363826,0.2740129666046846,-0.12699999999999995,-0.059,0.06799999999999995,-0.1156600000000001,-0.03961300000000001,0.07604700000000009
5349,1,1,1,15,1,early,early_r9+,1,0-1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.08858185986989758,1,,,1,0,1,,,,,,0.08168754245510551,39,1.075,1.04,0.03499999999999992,0.79,0.785,0.415,0.6599999999999999,0.2450000000000001,0.2849999999999999,18,36,0.9230769230769231,2.093740512820513,2.10644,2.36207,Draw,4,0.0,0.6666666666666666,0.3076923076923077,0.15999999999999992,4,0,2.9383096738487953,0.33,0.36,0.029505000000000003,0,Pass,0.08499999999999996,0.05166666666666666,39.0,8.0,4.0,0.20512820512820512,1.0,0.125,0.9538577907918537,4.875,0.8461538461538461,0.19943698522449127,0.13232617370281263,0.20187500000000003,0.2,0.8,4.0,0.9349999999999999,0.13999999999999996,0.2,-0.041245873686400425,-0.2108173611550265,-0.16957148746862608,2.0155618532427795,3.6,-0.28571428571428575,-0.05876531621832407,0.9,5,0.28975540836419683,0.37099999999999994,0.18184471397321392,5,0.382812,0.22452982331418697,0.18699999999999994,0.19431289200668084,5,0.222228,0.15904566972256745,0.3239999999999999,0.22960291809992311,5,0.36278999999999995,0.24626201447848184,-0.184,-0.04700000000000004,0.13699999999999996,-0.16058399999999998,-0.02002200000000004,0.14056199999999994
