game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda
5392,3,13,Proposed,3,200,10,43,86,"Hit(CW,10,MIDDLE)",20191,2552.16,0
4262,4,2,Proposed,3,200,10,43,1,"Draw(CCW,TEE)",166824,10670.1,0
6230,1,12,Proposed,3,200,10,43,36,"Hit(CW,11,MIDDLE)",20981,1491.81,0
3543,4,7,Proposed,3,200,10,43,37,"Hit(CCW,2,MIDDLE)",96314,6236.16,0
1784,6,5,Proposed,3,200,10,43,0,"Draw(CW,TEE)",130446,9097.52,0
4905,4,14,Proposed,3,200,10,43,11,"Draw(CCW,L0)",1996,225.163,0
3837,2,10,Proposed,3,200,10,43,34,"Hit(CW,7,WEAK)",56304,4229.65,0
2854,0,15,Proposed,3,200,10,43,0,"Draw(CW,TEE)",103,12.4406,0
1221,1,10,Proposed,3,200,10,43,75,"Hit(CCW,9,WEAK)",64511,5624.7,0
7301,6,14,Proposed,3,200,10,43,51,"Freeze(CCW,3)",4124,568.537,0
5248,0,3,Proposed,3,200,10,43,3,"Draw(CCW,S0)",153462,9810.29,0
2545,3,15,Proposed,3,200,10,43,0,"Draw(CW,TEE)",61,5.82931,0
6335,1,11,Proposed,3,200,10,43,37,"Hit(CCW,6,MIDDLE)",36843,2522.47,0
8275,4,5,Proposed,3,200,10,43,46,"Hit(CW,2,MIDDLE)",129158,8923.81,0
963,5,13,Proposed,3,200,10,43,45,"Hit(CCW,10,WEAK)",14622,1595.6,0
176,5,11,Proposed,3,200,10,43,55,"Hit(CCW,8,WEAK)",47918,4228.63,0
2199,1,13,Proposed,3,200,10,43,76,"Hit(CW,10,MIDDLE)",20258,2460.17,0
8298,3,11,Proposed,3,200,10,43,10,"Draw(CW,L0)",51241,4833.27,0
6729,2,14,Proposed,3,200,10,43,6,"Draw(CW,S4)",3804,513.628,0
8119,5,4,Proposed,3,200,10,43,7,"Draw(CCW,S4)",143417,9721.03,0
8189,0,14,Proposed,3,200,10,43,37,"Hit(CCW,13,MIDDLE)",802,85.0464,0
9791,0,8,Proposed,3,200,10,43,37,"Hit(CCW,7,MIDDLE)",82202,5477.49,0
5487,5,5,Proposed,3,200,10,43,46,"Hit(CW,2,MIDDLE)",129359,9019.98,0
4950,0,15,Proposed,3,200,10,43,57,"PostGuard(CCW,5,2)",71,7.36612,0
9143,3,7,Proposed,3,200,10,43,2,"Draw(CW,S0)",100906,7278.85,0
4517,4,13,Proposed,3,200,10,43,66,"Hit(CW,8,MIDDLE)",24322,3044.9,0
2994,5,10,Proposed,3,200,10,43,77,"Hit(CCW,9,MIDDLE)",61850,5179.33,0
961,6,13,Proposed,3,200,10,43,57,"Hit(CCW,4,MIDDLE)",23299,2878.48,0
1566,1,3,Proposed,3,200,10,43,4,"Draw(CW,S2)",155864,10399.6,0
1686,6,15,Proposed,3,200,10,43,0,"Draw(CW,TEE)",49,4.55596,0
1201,0,6,Proposed,3,200,10,43,43,"Hit(CCW,5,TOUCH)",110525,7126.55,0
5494,4,5,Proposed,3,200,10,43,47,"Hit(CCW,2,MIDDLE)",131419,9313.59,0
2492,4,15,Proposed,3,200,10,43,0,"Draw(CW,TEE)",75,7.58359,0
8959,1,11,Proposed,3,200,10,43,56,"Hit(CW,8,MIDDLE)",45465,3806.16,0
1671,0,15,Proposed,3,200,10,43,0,"Draw(CW,TEE)",117,14.9645,0
1385,7,11,Proposed,3,200,10,43,55,"Hit(CCW,6,WEAK)",49374,4193.61,0
6872,1,14,Proposed,3,200,10,43,85,"Hit(CCW,13,WEAK)",3722,514.382,0
8785,1,4,Proposed,3,200,10,43,4,"Draw(CW,S2)",138317,8786.92,0
1835,0,15,Proposed,3,200,10,43,57,"Hit(CCW,14,MIDDLE)",69,7.40298,0
6216,7,8,Proposed,3,200,10,43,17,"Draw(CCW,L3)",83932,5425.08,0
8471,6,5,Proposed,3,200,10,43,36,"Hit(CW,0,MIDDLE)",131963,8926.26,0
256,3,12,Proposed,3,200,10,43,50,"Freeze(CW,11)",27324,2274.6,0
5778,2,9,Proposed,3,200,10,43,65,"Hit(CCW,6,WEAK)",76152,5773.35,0
6320,4,15,Proposed,3,200,10,43,0,"Draw(CW,TEE)",103,10.0922,0
1638,4,11,Proposed,3,200,10,43,6,"Draw(CW,S4)",49063,4175.01,0
2310,6,15,Proposed,3,200,10,43,0,"Draw(CW,TEE)",135,16.6164,0
7921,5,4,Proposed,3,200,10,43,1,"Draw(CCW,TEE)",138905,8806.08,0
1361,1,12,Proposed,3,200,10,43,46,"Hit(CW,11,MIDDLE)",20380,1428.96,0
5041,1,8,Proposed,3,200,10,43,52,"PostGuard(CW,6,2)",81030,5264.45,0
5033,7,5,Proposed,3,200,10,43,34,"Hit(CW,0,WEAK)",129907,8699.26,0
5022,1,15,Proposed,3,200,10,43,73,"Hit(CCW,14,TOUCH)",89,9.98798,0
9907,7,9,Proposed,3,200,10,43,46,"Hit(CW,6,MIDDLE)",69925,4738.94,0
8627,2,12,Proposed,3,200,10,43,33,"Hit(CCW,5,TOUCH)",37868,3744.05,0
1641,6,10,Proposed,3,200,10,43,34,"Hit(CW,1,WEAK)",68593,6245.5,0
7249,2,15,Proposed,3,200,10,43,0,"Draw(CW,TEE)",139,17.8103,0
4837,7,2,Proposed,3,200,10,43,46,"PostGuard(CW,0,2)",168382,10614.7,0
1039,2,15,Proposed,3,200,10,43,35,"Hit(CCW,14,WEAK)",43,4.24235,0
7846,3,10,Proposed,3,200,10,43,47,"Hit(CCW,9,MIDDLE)",50927,3366.34,0
5246,2,5,Proposed,3,200,10,43,7,"Draw(CCW,S4)",129024,8708.82,0
4166,2,12,Proposed,3,200,10,43,49,"Hit(CCW,11,WEAK)",26490,2134.87,0
6533,4,6,Proposed,3,200,10,43,65,"PostGuard(CCW,0,1)",118329,8439.85,0
5721,0,12,Proposed,3,200,10,43,87,"Hit(CCW,11,MIDDLE)",40803,4199.09,0
4463,7,9,Proposed,3,200,10,43,55,"Hit(CCW,4,WEAK)",76155,5746.85,0
5606,2,14,Proposed,3,200,10,43,76,"Hit(CW,9,MIDDLE)",3469,424.418,0
1123,4,3,Proposed,3,200,10,43,32,"Hit(CW,0,TOUCH)",155279,9777.1,0
8113,3,15,Proposed,3,200,10,43,0,"Draw(CW,TEE)",69,7.21525,0
716,6,7,Proposed,3,200,10,43,37,"Hit(CCW,4,MIDDLE)",94793,5993.1,0
459,3,5,Proposed,3,200,10,43,47,"Hit(CCW,2,MIDDLE)",126299,8177.04,0
9287,7,12,Proposed,3,200,10,43,45,"Freeze(CCW,11)",24294,1874.96,0
5647,1,10,Proposed,3,200,10,43,65,"Hit(CCW,9,WEAK)",62231,4778.63,0
4562,4,13,Proposed,3,200,10,43,10,"Draw(CW,L0)",26802,3313.68,0
6201,5,11,Proposed,3,200,10,43,63,"Hit(CCW,6,TOUCH)",47341,4139.29,0
9166,3,14,Proposed,3,200,10,43,74,"Hit(CW,9,WEAK)",3781,488.481,0
8703,4,3,Proposed,3,200,10,43,4,"Draw(CW,S2)",150835,9472.63,0
1616,0,14,Proposed,3,200,10,43,33,"Hit(CCW,7,TOUCH)",1033,108.722,0
5809,3,9,Proposed,3,200,10,43,42,"Hit(CW,8,TOUCH)",66234,4228.4,0
4651,6,5,Proposed,3,200,10,43,6,"Draw(CW,S4)",129582,8708.48,0
8894,2,15,Proposed,3,200,10,43,64,"Hit(CW,14,WEAK)",79,8.58915,0
2369,6,9,Proposed,3,200,10,43,72,"PostGuard(CW,7,0)",71619,5134.87,0
1083,7,15,Proposed,3,200,10,43,0,"Draw(CW,TEE)",103,12.0041,0
366,3,11,Proposed,3,200,10,43,35,"Hit(CCW,0,WEAK)",50430,4590.15,0
6354,2,15,Proposed,3,200,10,43,127,"PostGuard(CCW,9,0)",151,18.8922,0
9260,7,2,Proposed,3,200,10,43,44,"PostGuard(CW,0,1)",167228,10423.9,0
6267,4,12,Proposed,3,200,10,43,11,"Draw(CCW,L0)",22220,1619.69,0
1158,6,8,Proposed,3,200,10,43,64,"Pass",84387,5564.95,0
6520,1,5,Proposed,3,200,10,43,36,"Hit(CW,0,MIDDLE)",129219,8656.37,0
2099,0,14,Proposed,3,200,10,43,65,"Hit(CCW,13,WEAK)",1776,197.621,0
4892,6,10,Proposed,3,200,10,43,71,"Freeze(CCW,7)",61352,4874.97,0
7859,3,14,Proposed,3,200,10,43,87,"Hit(CCW,13,MIDDLE)",3377,422.916,0
2084,7,10,Proposed,3,200,10,43,94,"PostGuard(CW,4,0)",67364,5831.81,0
5335,1,14,Proposed,3,200,10,43,85,"Hit(CCW,11,WEAK)",4298,562.348,0
5272,2,4,Proposed,3,200,10,43,1,"Draw(CCW,TEE)",138415,8772.64,0
5472,3,13,Proposed,3,200,10,43,34,"Hit(CW,4,WEAK)",7594,780.173,0
4526,5,9,Proposed,3,200,10,43,40,"Freeze(CW,4)",68513,4757.48,0
6392,2,5,Proposed,3,200,10,43,35,"Hit(CCW,0,WEAK)",129544,8741.1,0
1255,4,13,Proposed,3,200,10,43,3,"Draw(CCW,S0)",17384,1970.27,0
5259,3,8,Proposed,3,200,10,43,40,"Freeze(CW,1)",93703,7189.28,0
7905,3,15,Proposed,3,200,10,43,0,"Draw(CW,TEE)",103,11.6368,0
4159,5,11,Proposed,3,200,10,43,73,"PostGuard(CCW,1,0)",49244,4467.7,0
2788,5,13,Proposed,3,200,10,43,11,"Draw(CCW,L0)",27382,3407.23,0
4360,7,4,Proposed,3,200,10,43,46,"Hit(CW,3,MIDDLE)",141322,9175.27,0
8248,7,13,Proposed,3,200,10,43,0,"Draw(CW,TEE)",7714,770.092,0
2081,5,9,Proposed,3,200,10,43,47,"Hit(CCW,8,MIDDLE)",66050,4260.03,0
1265,4,5,Proposed,3,200,10,43,7,"Draw(CCW,S4)",128126,8402.47,0
3677,7,15,Proposed,3,200,10,43,0,"Draw(CW,TEE)",75,7.84711,0
477,2,10,Proposed,3,200,10,43,0,"Draw(CW,TEE)",58257,4419.12,0
8462,7,13,Proposed,3,200,10,43,55,"Hit(CCW,8,WEAK)",24882,2879.37,0
3186,1,11,Proposed,3,200,10,43,44,"Hit(CW,2,WEAK)",46116,4021.35,0
8936,4,15,Proposed,3,200,10,43,117,"PostGuard(CCW,5,1)",145,19.271,0
966,6,3,Proposed,3,200,10,43,4,"Draw(CW,S2)",153869,9492.52,0
232,1,13,Proposed,3,200,10,43,1,"Draw(CCW,TEE)",8517,882.49,0
3968,6,10,Proposed,3,200,10,43,36,"PostGuard(CW,6,0)",50768,3280.44,0
2440,2,5,Proposed,3,200,10,43,53,"PostGuard(CCW,1,0)",130330,8718.63,0
1624,6,15,Proposed,3,200,10,43,0,"Draw(CW,TEE)",91,10.3859,0
9851,7,8,Proposed,3,200,10,43,50,"Freeze(CW,5)",89653,6631.16,0
9879,2,15,Proposed,3,200,10,43,0,"Draw(CW,TEE)",117,14.4761,0
9832,1,9,Proposed,3,200,10,43,37,"Hit(CCW,0,MIDDLE)",76630,5871.57,0
4221,2,14,Proposed,3,200,10,43,93,"Hit(CCW,13,TOUCH)",3996,526.429,0
1999,2,5,Proposed,3,200,10,43,37,"Hit(CCW,2,MIDDLE)",124197,7735.37,0
99,4,13,Proposed,3,200,10,43,51,"Hit(CCW,12,MIDDLE)",4289,431.79,0
964,0,8,Proposed,3,200,10,43,46,"Hit(CW,5,MIDDLE)",81846,5311.76,0
6357,7,5,Proposed,3,200,10,43,46,"Hit(CW,2,MIDDLE)",129093,8550.91,0
632,7,12,Proposed,3,200,10,43,41,"Freeze(CCW,7)",26003,2148.02,0
3130,2,11,Proposed,3,200,10,43,65,"Hit(CCW,10,WEAK)",45907,3738.27,0
2941,4,13,Proposed,3,200,10,43,66,"Hit(CW,8,MIDDLE)",24879,2906.07,0
6374,0,11,Proposed,3,200,10,43,77,"Hit(CCW,10,MIDDLE)",44388,3654.98,0
156,7,14,Proposed,3,200,10,43,55,"Hit(CCW,5,WEAK)",3986,505.775,0
1570,1,4,Proposed,3,200,10,43,7,"Draw(CCW,S4)",139599,8286.66,0
7117,6,12,Proposed,3,200,10,43,11,"Draw(CCW,L0)",21712,1539.7,0
6164,7,6,Proposed,3,200,10,43,36,"Hit(CW,5,MIDDLE)",109134,6479.69,0
4376,5,5,Proposed,3,200,10,43,56,"Hit(CW,4,MIDDLE)",125830,7508.67,0
4444,0,12,Proposed,3,200,10,43,54,"Hit(CW,11,WEAK)",25545,2045,0
5083,5,6,Proposed,3,200,10,43,47,"Hit(CCW,3,MIDDLE)",118152,7787.36,0
894,4,13,Proposed,3,200,10,43,60,"Hit(CW,8,MIDDLE)",23188,2598.53,0
8445,1,11,Proposed,3,200,10,43,65,"Hit(CCW,10,WEAK)",51006,4347.07,0
7871,7,15,Proposed,3,200,10,43,0,"Draw(CW,TEE)",151,21.2713,0
8198,0,4,Proposed,3,200,10,43,6,"Draw(CW,S4)",140752,7434.77,0
6829,6,13,Proposed,3,200,10,43,11,"Draw(CCW,L0)",7189,747.105,0
4702,2,8,Proposed,3,200,10,43,36,"Hit(CW,7,MIDDLE)",80188,4841.35,0
4058,3,5,Proposed,3,200,10,43,50,"Freeze(CW,2)",130188,7149.04,0
7591,4,13,Proposed,3,200,10,43,94,"PostGuard(CW,13,2)",20117,2200.99,0
1445,7,8,Proposed,3,200,10,43,36,"Hit(CW,7,TOUCH)",85340,5210.61,0
5373,5,13,Proposed,3,200,10,43,45,"Hit(CCW,4,WEAK)",20256,2321.55,0
5423,3,9,Proposed,3,200,10,43,11,"Draw(CCW,L0)",75036,5089.65,0
1644,5,15,Proposed,3,200,10,43,0,"Draw(CW,TEE)",135,17.7145,0
6839,5,3,Proposed,3,200,10,43,13,"Draw(CCW,L1)",153180,7521.36,0
1063,2,15,Proposed,3,200,10,43,0,"Draw(CW,TEE)",55,5.42326,0
3774,5,6,Proposed,3,200,10,43,47,"Hit(CCW,5,MIDDLE)",112423,5856.75,0
7844,2,5,Proposed,3,200,10,43,11,"Draw(CCW,L0)",129895,6369.62,0
5770,5,13,Proposed,3,200,10,43,41,"Freeze(CCW,0)",12868,1388.09,0
