game_id,end,shot_num,method,seed,candidate_idx,cluster_id,is_representative,shot_type,label,e_score,e_sd,cluster_value,land_x,land_y,cluster_sd,cluster_value_risk,risk_lambda
5392,3,13,Proposed,43,0,0,0,"Draw","Draw(CW,TEE)",,,,,,,,0
5392,3,13,Proposed,43,61,0,0,"Freeze","Freeze(CCW,4)",,,,,,,,0
5392,3,13,Proposed,43,92,0,1,"PostGuard","PostGuard(CW,1,0)",,,,,,,,0
5392,3,13,Proposed,43,1,1,1,"Draw","Draw(CCW,TEE)",,,,,,,,0
5392,3,13,Proposed,43,104,1,0,"PostGuard","PostGuard(CW,5,0)",,,,,,,,0
5392,3,13,Proposed,43,2,2,0,"Draw","Draw(CW,S0)",,,,,,,,0
5392,3,13,Proposed,43,10,2,0,"Draw","Draw(CW,L0)",,,,,,,,0
5392,3,13,Proposed,43,33,2,1,"Hit","Hit(CCW,0,TOUCH)",,,,,,,,0
5392,3,13,Proposed,43,3,3,0,"Draw","Draw(CCW,S0)",,,,,,,,0
5392,3,13,Proposed,43,6,3,0,"Draw","Draw(CW,S4)",,,,,,,,0
5392,3,13,Proposed,43,53,3,0,"Hit","Hit(CCW,4,TOUCH)",,,,,,,,0
5392,3,13,Proposed,43,82,3,1,"Hit","Hit(CW,10,TOUCH)",,,,,,,,0
5392,3,13,Proposed,43,4,4,0,"Draw","Draw(CW,S2)",,,,,,,,0
5392,3,13,Proposed,43,5,4,0,"Draw","Draw(CCW,S2)",,,,,,,,0
5392,3,13,Proposed,43,8,4,0,"Draw","Draw(CW,S6)",,,,,,,,0
5392,3,13,Proposed,43,9,4,0,"Draw","Draw(CCW,S6)",,,,,,,,0
5392,3,13,Proposed,43,11,4,0,"Draw","Draw(CCW,L0)",,,,,,,,0
5392,3,13,Proposed,43,12,4,0,"Draw","Draw(CW,L1)",,,,,,,,0
5392,3,13,Proposed,43,13,4,0,"Draw","Draw(CCW,L1)",,,,,,,,0
5392,3,13,Proposed,43,14,4,0,"Draw","Draw(CW,L2)",,,,,,,,0
5392,3,13,Proposed,43,15,4,0,"Draw","Draw(CCW,L2)",,,,,,,,0
5392,3,13,Proposed,43,16,4,0,"Draw","Draw(CW,L3)",,,,,,,,0
5392,3,13,Proposed,43,17,4,0,"Draw","Draw(CCW,L3)",,,,,,,,0
5392,3,13,Proposed,43,20,4,0,"Draw","Draw(CW,L5)",,,,,,,,0
5392,3,13,Proposed,43,21,4,0,"Draw","Draw(CCW,L5)",,,,,,,,0
5392,3,13,Proposed,43,22,4,0,"Draw","Draw(CW,L6)",,,,,,,,0
5392,3,13,Proposed,43,23,4,0,"Draw","Draw(CCW,L6)",,,,,,,,0
5392,3,13,Proposed,43,24,4,0,"Draw","Draw(CW,L7)",,,,,,,,0
5392,3,13,Proposed,43,25,4,0,"Draw","Draw(CCW,L7)",,,,,,,,0
5392,3,13,Proposed,43,32,4,0,"Hit","Hit(CW,0,TOUCH)",,,,,,,,0
5392,3,13,Proposed,43,40,4,0,"Freeze","Freeze(CW,0)",,,,,,,,0
5392,3,13,Proposed,43,42,4,0,"Hit","Hit(CW,2,TOUCH)",,,,,,,,0
5392,3,13,Proposed,43,43,4,0,"Hit","Hit(CCW,2,TOUCH)",,,,,,,,0
5392,3,13,Proposed,43,50,4,0,"Freeze","Freeze(CW,2)",,,,,,,,0
5392,3,13,Proposed,43,51,4,0,"Freeze","Freeze(CCW,2)",,,,,,,,0
